src,dst,attack
146.2.215.129,143.187.229.17,0
69.12.215.166,153.193.117.245,0
69.57.191.157,220.94.253.27,0
204.202.140.5,1.96.167.79,0
220.153.210.207,100.71.161.42,0
207.136.48.193,1.96.166.199,0
179.201.14.6,130.77.108.224,0
161.69.48.219,161.69.45.5,0
208.46.108.248,112.151.161.144,0
64.120.62.254,58.8.245.19,0
61.207.116.206,216.40.216.163,0
61.207.116.65,67.231.121.76,0
158.10.87.86,3.253.33.212,0
69.12.215.166,153.193.117.245,0
74.117.161.76,212.105.175.111,0
146.146.164.61,198.85.16.237,0
146.0.211.141,198.66.31.170,0
99.158.44.123,1.46.11.91,0
161.69.48.219,161.69.45.5,0
215.214.160.33,153.193.46.232,0
35.240.203.247,131.38.146.129,0
69.12.215.166,153.193.117.245,0
179.201.14.6,130.77.108.224,0
177.162.35.3,210.108.56.251,0
58.9.196.192,153.193.46.82,0
216.223.148.121,1.96.167.164,0
1.127.117.23,1.58.35.0,0
67.144.242.5,66.90.231.138,0
161.69.48.219,161.69.45.5,0
102.14.172.54,162.197.46.197,0
67.144.242.5,66.90.231.138,0
99.158.44.123,1.46.11.91,0
153.149.86.164,133.206.245.113,0
179.201.14.6,130.77.108.224,0
158.10.87.86,3.253.33.212,0
68.126.223.154,173.255.69.58,0
69.12.215.166,153.193.117.245,0
67.144.242.5,66.90.231.138,0
67.231.114.183,220.27.151.109,0
67.144.242.5,66.90.231.138,0
67.144.242.5,66.90.231.138,0
119.229.60.216,1.96.167.103,0
67.144.242.5,66.90.231.138,0
216.121.106.234,117.68.83.213,0
220.177.226.77,67.231.121.88,0
112.92.246.45,1.96.166.199,0
179.201.14.6,130.77.108.224,0
161.69.48.219,161.69.45.5,0
35.240.203.254,132.39.115.12,0
142.98.157.142,208.233.255.123,0
191.80.101.157,111.205.228.237,0
146.2.215.129,106.93.249.130,0
158.10.87.86,3.253.33.212,0
111.43.130.191,210.108.33.22,0
111.205.228.188,101.40.81.31,0
191.80.101.157,111.205.228.237,0
139.178.5.44,35.240.203.196,0
69.12.215.166,153.193.117.245,0
111.205.228.188,101.40.81.31,0
142.75.242.98,221.46.221.54,0
107.188.228.26,104.239.136.122,0
116.164.64.98,1.111.223.200,0
161.69.48.219,161.69.45.5,0
146.2.215.202,23.78.163.78,0
111.43.130.191,210.108.33.22,0
154.151.252.154,198.85.16.231,0
101.10.244.205,139.146.19.42,0
35.240.203.254,132.39.115.12,0
55.119.46.3,139.184.59.41,0
69.12.215.166,153.193.117.245,0
64.120.62.254,58.8.245.19,0
35.240.203.254,132.39.115.12,0
35.240.203.254,132.39.115.12,0
220.27.84.26,1.124.120.162,0
35.240.203.254,132.39.115.12,0
153.213.7.126,43.206.164.155,0
212.121.151.142,153.193.46.232,0
35.240.203.254,132.39.115.12,0
161.69.48.219,161.69.45.5,0
35.240.203.254,132.39.115.12,0
163.216.14.233,221.217.165.133,0
107.188.228.19,74.55.244.199,0
198.88.219.49,214.107.119.22,0
158.10.87.86,3.253.33.212,0
55.119.46.3,139.184.59.41,0
69.12.215.166,153.193.117.245,0
111.29.192.248,74.238.241.114,0
107.188.228.19,74.55.244.199,0
67.219.239.238,157.14.29.234,0
119.233.252.31,1.96.166.173,0
198.88.219.22,198.88.218.136,0
67.219.239.238,157.14.29.234,0
161.69.48.219,161.69.45.5,0
67.219.239.238,157.14.29.234,0
67.219.239.238,157.14.29.234,0
55.119.46.3,139.184.59.41,0
146.17.42.181,184.96.52.116,0
69.12.215.166,153.193.117.245,0
67.219.239.238,157.14.29.234,0
17.234.207.135,216.30.76.240,0
43.139.101.100,1.76.134.40,0
67.219.239.238,157.14.29.234,0
55.213.231.134,104.128.2.236,0
158.10.87.86,3.253.33.212,0
161.69.48.219,161.69.45.5,0
220.137.115.180,205.15.107.161,0
149.240.20.156,43.8.202.186,0
149.240.20.156,43.8.202.186,0
164.255.197.42,43.8.131.204,0
220.152.210.234,18.192.196.27,0
164.255.197.42,43.8.131.204,0
64.37.66.89,104.209.99.22,0
55.119.46.3,139.184.59.41,0
119.189.58.32,1.96.166.181,0
201.132.131.123,65.232.156.143,0
69.12.215.166,153.193.117.245,0
216.241.56.249,43.252.225.142,0
66.234.111.226,210.108.56.251,0
65.118.33.220,65.22.127.136,0
198.88.219.116,66.150.217.25,0
161.69.48.219,161.69.45.5,0
55.119.46.3,139.184.59.41,0
69.12.215.166,153.193.117.245,0
107.188.228.19,74.55.244.199,0
146.2.215.129,139.178.82.239,0
43.43.40.72,145.191.28.125,0
146.2.215.129,139.178.82.239,0
161.69.48.219,161.69.45.5,0
183.163.86.85,3.254.16.191,0
55.119.46.3,139.184.59.41,0
81.29.241.77,102.3.221.66,0
85.16.148.46,104.239.143.204,0
69.12.215.166,153.193.117.245,0
146.2.215.129,139.178.82.239,0
97.224.173.27,210.108.56.240,0
128.51.166.225,1.96.167.236,0
65.125.160.65,198.85.16.224,0
161.69.48.219,161.69.45.5,0
73.240.167.252,221.248.222.158,0
216.241.56.249,43.252.225.142,0
207.136.150.222,1.96.166.199,0
73.240.167.252,221.248.222.158,0
97.220.165.136,104.239.136.169,0
220.27.84.24,3.236.3.68,0
216.192.233.22,214.106.229.38,0
97.220.165.136,104.239.136.169,0
55.119.46.3,139.184.59.41,0
146.2.214.223,105.43.152.104,0
69.12.215.166,153.193.117.245,0
61.207.124.13,65.232.156.151,0
43.139.101.171,1.35.71.122,0
107.181.37.138,43.206.164.128,0
161.69.48.219,161.69.45.5,0
183.163.86.85,3.254.16.191,0
69.161.56.192,1.146.253.220,0
43.139.101.146,1.35.170.175,0
35.240.203.247,215.236.26.248,0
128.45.115.155,1.96.167.79,0
55.119.46.3,139.184.59.41,0
102.14.172.54,162.197.46.197,0
107.188.228.19,74.55.244.199,0
69.12.215.166,153.193.117.245,0
198.88.219.22,198.88.218.136,0
149.69.146.86,153.193.47.241,0
43.252.225.179,70.179.159.214,0
212.161.34.141,1.96.149.57,0
73.240.167.252,221.248.222.158,0
213.186.100.178,3.239.43.225,0
107.164.153.156,1.111.224.19,0
161.69.48.219,161.69.45.5,0
73.240.167.252,221.248.222.158,0
43.139.98.139,1.35.170.175,0
199.141.59.28,83.239.199.151,0
215.214.160.33,153.193.46.232,0
61.131.26.109,67.231.118.176,0
13.236.86.52,1.96.244.198,0
146.2.215.129,139.184.87.251,0
55.119.46.3,139.184.59.41,0
163.195.117.202,1.46.151.1,0
47.127.51.228,78.200.231.183,0
69.12.215.166,153.193.117.245,0
163.195.117.202,1.46.151.1,0
43.252.225.179,70.179.159.214,0
67.231.114.178,220.27.151.109,0
220.39.244.17,67.231.126.171,0
43.139.101.146,1.35.170.175,0
153.193.107.246,67.97.194.156,0
74.79.109.166,221.46.220.21,0
161.69.48.219,161.69.45.5,0
99.158.44.21,3.133.52.60,0
55.119.46.3,139.184.59.41,0
69.12.215.166,153.193.117.245,0
198.54.233.239,208.163.38.184,0
66.106.221.33,114.16.85.249,0
43.252.225.179,70.179.159.214,0
66.106.221.33,114.16.85.249,0
75.93.144.168,99.130.91.30,0
161.69.48.219,161.69.45.5,0
111.43.130.191,210.108.33.22,0
183.248.104.180,3.251.45.23,0
5.228.168.241,91.176.157.202,0
153.193.107.246,67.97.194.156,0
69.12.215.166,153.193.117.245,0
99.158.44.21,3.133.52.60,0
43.252.225.179,70.179.159.214,0
67.62.142.147,153.193.107.83,0
198.88.220.252,198.88.219.48,0
67.62.142.147,153.193.107.83,0
161.69.48.219,161.69.45.5,0
15.6.61.167,111.205.50.248,0
111.37.250.121,1.96.145.140,0
145.138.187.91,90.130.181.42,0
43.147.222.61,142.146.116.199,0
69.12.215.166,153.193.117.245,0
198.88.218.136,198.88.219.113,0
221.52.179.201,143.99.135.216,0
35.240.203.254,187.76.96.245,0
161.69.48.219,161.69.45.5,0
35.240.203.254,187.76.96.245,0
43.147.222.61,142.146.116.199,0
65.191.220.122,210.146.180.182,0
220.27.84.24,3.236.3.68,0
65.191.220.122,210.146.180.182,0
69.12.215.166,153.193.117.245,0
207.136.189.178,1.96.167.9,0
111.37.250.153,3.253.185.42,0
76.82.232.24,104.209.117.68,0
198.88.219.20,198.88.218.136,0
61.207.117.249,67.231.121.85,0
103.161.242.91,221.195.231.34,0
76.6.156.184,69.21.56.128,0
107.188.228.19,74.55.244.199,0
221.46.220.54,215.237.92.238,0
161.69.48.219,161.69.45.5,0
128.29.86.201,1.96.167.250,0
199.94.220.233,111.204.84.127,0
107.78.195.214,198.85.16.237,0
66.71.252.51,107.188.255.140,0
43.147.222.61,142.146.116.199,0
221.52.179.201,143.99.135.216,0
69.12.215.166,153.193.117.245,0
104.54.216.145,104.239.136.227,0
116.164.69.178,1.2.217.82,0
161.69.48.219,161.69.45.5,0
201.35.134.166,203.37.178.98,0
43.147.222.61,142.146.116.199,0
107.78.195.146,210.108.71.97,0
69.12.215.166,153.193.117.245,0
43.43.40.25,220.27.83.28,0
161.69.48.219,161.69.45.5,0
43.147.222.61,142.146.116.199,0
146.17.37.89,60.131.213.43,0
69.12.215.166,153.193.117.245,0
203.144.54.185,1.148.88.65,0
161.69.48.219,161.69.45.5,0
198.88.220.252,198.88.219.113,0
43.147.222.61,142.146.116.199,0
69.12.215.166,153.193.117.245,0
198.88.219.20,198.88.218.136,0
112.127.226.171,1.102.63.55,0
221.32.79.211,1.108.201.7,0
107.188.228.19,74.55.244.199,0
198.88.219.20,198.88.218.136,0
161.69.48.219,161.69.45.5,0
220.79.233.182,3.254.0.0,0
100.51.97.98,198.85.16.231,0
69.138.118.232,111.205.25.240,0
43.147.222.61,142.146.116.199,0
43.139.101.164,1.103.169.235,0
69.12.215.166,153.193.117.245,0
146.25.7.188,118.141.3.159,0
220.4.65.91,107.30.215.56,0
102.14.172.54,162.197.46.197,0
66.106.221.33,114.16.85.249,0
50.158.196.96,1.102.46.208,0
66.106.221.33,114.16.85.249,0
43.139.101.164,1.103.169.235,0
198.88.218.136,198.88.219.20,0
161.69.48.219,161.69.45.5,0
39.35.250.62,221.195.231.35,0
43.147.222.61,142.146.116.199,0
69.12.215.166,153.193.117.245,0
161.69.48.219,161.69.45.5,0
43.147.222.61,142.146.116.199,0
69.12.215.166,153.193.117.245,0
194.253.242.180,153.193.46.228,0
199.141.59.22,214.230.61.188,0
100.51.97.98,198.85.16.231,0
216.13.170.187,43.147.216.91,0
116.164.215.84,3.249.2.160,0
139.159.24.222,35.240.203.196,0
198.88.219.20,198.88.218.136,0
146.17.92.219,81.139.133.52,0
161.69.48.219,161.69.45.5,0
145.164.145.71,138.50.32.218,0
43.147.222.61,142.146.116.199,0
64.113.191.54,43.149.90.130,0
69.12.215.166,153.193.117.245,0
100.126.5.20,184.100.40.46,0
100.126.5.20,184.100.40.46,0
71.14.24.78,198.74.105.92,0
198.44.72.231,198.53.121.200,0
161.69.48.219,161.69.45.5,0
221.112.150.237,140.71.37.176,0
43.139.101.171,1.35.71.122,0
43.147.222.61,142.146.116.199,0
158.10.87.86,3.253.33.212,0
153.193.107.246,67.97.194.156,0
221.112.150.237,140.71.37.176,0
69.12.215.166,153.193.117.245,0
198.88.219.20,198.88.218.136,0
116.164.77.40,1.124.186.59,0
198.88.219.113,198.88.220.237,0
109.147.8.12,1.35.170.175,0
142.75.242.98,221.46.221.54,0
106.84.38.251,1.2.95.126,0
161.69.48.219,161.69.45.5,0
111.37.249.248,1.44.25.242,0
43.147.222.61,142.146.116.199,0
163.216.14.233,221.217.165.133,0
65.191.220.122,210.146.180.182,0
201.188.176.12,1.46.178.151,0
154.173.55.21,43.43.40.240,0
211.46.42.108,69.193.124.74,0
69.12.215.166,153.193.117.245,0
66.152.25.120,147.101.55.37,0
111.37.249.248,1.44.25.242,0
158.10.87.86,3.253.33.212,0
69.172.224.72,138.235.88.167,0
220.178.23.116,100.83.33.175,0
43.147.222.61,142.146.116.199,0
161.69.48.219,161.69.45.5,0
66.113.248.206,153.193.44.57,0
69.12.215.166,153.193.117.245,0
111.37.249.248,1.44.25.242,0
198.46.220.120,210.108.107.117,0
95.236.124.4,199.66.67.253,0
161.69.48.219,161.69.45.5,0
213.25.199.236,3.249.2.32,0
215.214.160.33,153.193.46.232,0
43.147.222.61,142.146.116.199,0
111.37.249.248,1.44.25.242,0
149.223.255.197,168.147.87.239,0
163.254.117.140,35.240.212.255,0
69.12.215.166,153.193.117.245,0
199.141.0.177,208.163.38.70,0
111.37.249.248,1.44.25.242,0
39.165.118.111,88.215.218.6,0
111.43.130.191,210.108.33.22,0
161.69.48.219,161.69.45.5,0
43.147.222.61,142.146.116.199,0
66.113.248.206,153.193.44.57,0
69.12.215.166,153.193.117.245,0
67.128.150.98,197.7.74.150,0
67.128.150.98,197.7.74.150,0
111.37.249.248,1.44.25.242,0
154.173.49.55,29.170.12.0,0
68.171.242.69,35.240.210.243,0
73.111.39.41,91.197.127.67,0
158.10.87.86,3.253.33.212,0
198.88.219.49,201.206.41.78,0
111.37.249.248,1.44.25.242,0
161.69.48.219,161.69.45.5,0
198.88.219.48,198.88.221.44,0
43.147.222.61,142.146.116.199,0
221.46.220.37,74.79.132.161,0
108.5.94.225,1.96.167.202,0
50.158.193.152,1.102.211.64,0
146.25.7.188,118.141.3.159,0
43.139.101.157,1.0.227.102,0
153.193.46.138,153.193.190.49,0
69.12.215.166,153.193.117.245,0
111.37.249.248,1.44.25.242,0
199.141.22.86,199.50.19.27,0
65.181.240.145,5.252.33.35,0
199.141.22.86,199.50.19.27,0
161.69.48.219,161.69.45.5,0
65.50.29.200,89.166.176.66,0
69.12.215.166,153.193.117.245,0
43.147.222.61,142.146.116.199,0
67.198.182.209,215.176.230.101,0
111.37.249.248,1.44.25.242,0
198.88.218.136,198.88.219.20,0
35.198.203.141,0.0.0.0,0
102.14.172.54,162.197.46.197,0
137.201.158.19,153.193.184.105,0
153.193.46.138,153.193.190.49,0
111.37.249.248,1.44.25.242,0
221.206.21.166,111.205.25.234,0
65.181.240.145,5.252.33.35,0
43.147.222.61,142.146.116.199,0
73.0.235.176,208.233.255.233,0
43.14.123.59,111.205.25.211,0
161.69.48.219,161.69.45.5,0
69.26.86.169,29.175.227.175,0
69.12.215.166,153.193.117.245,0
208.133.113.244,35.240.212.247,0
64.154.167.132,208.163.38.86,0
146.2.215.65,176.51.134.126,0
132.59.32.23,198.88.219.116,0
152.2.1.20,0.0.0.0,0
146.2.215.65,176.51.134.126,0
146.2.215.65,176.51.134.126,0
111.61.126.118,83.239.192.65,0
137.201.158.19,153.193.184.105,0
161.69.48.219,161.69.45.5,0
65.181.240.145,5.252.33.35,0
153.193.46.138,153.193.190.49,0
43.139.101.157,1.0.227.102,0
73.149.224.242,111.205.25.209,0
73.149.224.242,111.205.25.209,0
214.107.118.238,198.88.219.116,0
119.226.18.89,1.102.63.89,0
198.54.233.211,208.163.38.184,0
146.2.215.244,139.146.88.58,0
146.2.215.129,139.206.76.10,0
69.12.215.166,153.193.117.245,0
67.1.218.115,104.209.99.31,0
152.2.1.20,0.0.0.0,0
139.190.130.67,35.240.203.254,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
152.2.1.20,0.0.0.0,0
199.141.22.86,199.50.8.167,0
146.2.215.244,139.146.88.58,0
152.2.1.20,0.0.0.0,0
221.46.221.139,126.41.107.160,0
137.201.158.19,153.193.184.105,0
152.2.1.20,0.0.0.0,0
69.12.215.166,153.193.117.245,0
207.136.36.105,1.96.167.79,0
66.159.115.61,105.38.60.90,0
152.2.1.20,0.0.0.0,0
43.139.101.143,1.150.38.64,0
128.84.93.231,1.2.104.49,0
66.87.224.124,202.196.18.241,0
128.59.1.109,1.96.166.184,0
153.193.46.138,153.193.190.49,0
161.69.48.219,161.69.45.5,0
5.231.18.144,108.5.94.134,0
43.139.101.143,1.150.38.64,0
136.46.254.5,0.0.0.0,0
210.22.249.137,211.106.133.125,0
137.201.158.19,153.193.184.105,0
210.112.72.255,213.211.54.182,0
209.211.48.94,153.193.160.154,0
207.169.18.242,1.102.43.1,0
47.127.59.228,108.140.66.99,0
69.12.215.166,153.193.117.245,0
216.1.49.51,100.80.33.65,0
128.42.23.192,1.96.167.54,0
47.127.59.228,108.140.66.99,0
161.69.48.219,161.69.45.5,0
5.231.18.144,108.5.94.134,0
198.88.221.44,198.88.219.48,0
207.152.32.141,1.96.167.40,0
153.193.46.138,153.193.190.49,0
47.127.59.228,108.140.66.99,0
69.22.215.177,141.213.253.134,0
47.127.59.228,108.140.66.99,0
216.192.233.22,214.106.229.38,0
216.192.233.22,214.106.229.38,0
69.12.215.166,153.193.117.245,0
61.241.173.139,67.231.126.168,0
199.50.11.24,65.42.243.7,0
138.108.72.39,102.14.175.209,0
138.108.72.39,102.14.175.209,0
112.64.204.18,1.96.167.103,0
15.149.125.111,153.193.143.61,0
161.69.48.219,161.69.45.5,0
15.149.125.111,153.193.143.61,0
153.193.46.138,153.193.190.49,0
5.231.82.102,109.227.15.120,0
221.112.150.193,139.236.108.208,0
153.193.47.86,10.27.115.98,0
153.193.47.86,10.27.115.98,0
221.112.150.193,139.236.108.208,0
95.162.121.175,43.147.252.119,0
69.12.215.166,153.193.117.245,0
67.144.242.154,125.77.197.183,0
157.138.0.38,65.46.119.1,0
161.69.48.219,161.69.45.5,0
5.252.32.93,68.206.5.46,0
111.37.250.234,1.96.193.238,0
153.139.206.38,221.195.231.36,0
95.162.121.175,43.147.252.119,0
158.10.87.86,3.253.33.212,0
67.144.242.154,125.77.197.183,0
157.138.0.38,65.46.119.1,0
5.231.82.102,109.227.15.120,0
157.138.0.38,65.46.119.1,0
153.193.46.138,153.193.190.49,0
69.12.215.166,153.193.117.245,0
145.138.187.91,90.130.181.42,0
65.183.118.172,195.84.56.239,0
15.149.125.111,153.193.143.61,0
66.212.220.151,1.64.66.17,0
43.252.224.140,153.193.18.62,0
161.69.48.219,161.69.45.5,0
67.144.242.154,125.77.197.183,0
67.144.242.154,125.77.197.183,0
67.213.221.94,139.243.233.22,0
5.231.18.144,108.5.94.134,0
153.193.46.138,153.193.190.49,0
15.149.125.111,153.193.143.61,0
69.12.215.166,153.193.117.245,0
146.14.10.180,29.175.227.175,0
128.84.255.30,3.252.13.100,0
5.231.18.144,108.5.94.134,0
103.161.242.91,221.195.231.34,0
111.43.130.191,210.108.33.22,0
5.252.32.93,68.206.5.46,0
43.252.224.140,153.193.18.62,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
119.223.54.244,1.96.167.70,0
204.202.140.5,1.96.167.79,0
43.139.101.115,1.13.5.138,0
111.209.158.33,210.108.56.251,0
61.242.111.187,198.85.16.238,0
216.83.174.217,66.216.45.8,0
28.112.177.42,1.96.167.122,0
107.164.135.98,107.29.248.193,0
139.146.145.20,35.240.203.196,0
220.4.185.115,220.4.183.8,0
5.253.92.241,187.87.186.115,0
69.12.215.166,153.193.117.245,0
66.212.220.151,1.64.66.17,0
65.50.29.200,89.166.176.66,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
87.225.55.209,0.0.0.0,0
214.164.15.36,221.195.204.172,0
43.220.177.147,74.123.115.21,0
139.146.145.14,35.240.203.196,0
102.14.172.54,162.197.46.197,0
139.146.145.14,35.240.203.196,0
146.25.7.188,118.141.3.159,0
160.196.14.147,130.26.92.212,0
69.12.215.166,153.193.117.245,0
5.231.18.144,108.5.94.134,0
153.193.46.138,153.193.190.49,0
161.69.48.219,161.69.45.5,0
5.231.18.218,207.136.84.130,0
168.147.166.80,168.147.23.18,0
201.35.130.122,57.112.215.170,0
43.140.107.215,216.148.183.19,0
67.144.242.154,125.77.197.183,0
39.35.250.62,221.195.231.35,0
139.146.145.14,35.240.203.196,0
67.144.242.154,125.77.197.183,0
69.12.215.166,153.193.117.245,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
142.75.242.98,221.46.221.54,0
111.205.228.137,114.193.81.42,0
67.144.242.154,125.77.197.183,0
101.10.15.213,18.223.176.12,0
67.144.242.154,125.77.197.183,0
137.3.28.82,100.73.161.90,0
43.140.107.215,216.148.183.19,0
198.88.221.52,198.88.219.48,0
108.25.231.78,1.96.167.230,0
221.112.150.237,139.185.18.241,0
163.216.14.233,221.217.165.133,0
5.231.18.144,108.5.94.134,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
5.231.18.218,207.136.84.130,0
153.72.121.117,111.205.228.144,0
100.126.5.20,184.100.40.46,0
101.10.15.213,18.223.176.12,0
199.141.0.177,208.163.38.71,0
69.12.215.166,153.193.117.245,0
67.144.242.154,125.77.197.183,0
43.140.104.236,216.148.183.19,0
67.144.242.154,125.77.197.183,0
201.64.221.201,65.167.137.123,0
43.140.107.215,216.148.183.19,0
220.4.185.115,220.4.183.8,0
153.193.46.138,153.193.190.49,0
161.69.48.219,161.69.45.5,0
189.62.24.235,43.254.197.37,0
100.126.5.20,184.100.40.46,0
184.21.144.173,211.106.242.26,0
221.112.150.237,139.185.18.241,0
117.84.132.23,43.236.75.237,0
100.126.5.20,184.100.40.46,0
43.166.45.125,83.239.231.118,0
73.192.4.155,105.33.241.158,0
43.140.104.236,216.148.183.19,0
100.126.5.20,184.100.40.46,0
204.202.140.5,1.96.167.79,0
146.52.227.103,35.240.203.254,0
69.12.215.166,153.193.117.245,0
55.213.231.129,111.205.157.120,0
221.248.222.158,73.240.167.252,0
146.52.227.103,35.240.203.254,0
146.52.227.103,35.240.203.254,0
69.76.9.235,216.40.216.155,0
126.148.212.178,210.239.30.27,0
43.140.107.215,216.148.183.19,0
153.193.46.138,153.193.190.49,0
161.69.48.219,161.69.45.5,0
5.231.18.144,108.5.94.134,0
216.241.56.236,43.252.225.155,0
106.84.38.138,1.37.19.252,0
221.112.150.237,139.185.18.241,0
198.54.233.233,208.163.38.187,0
201.188.235.242,1.96.244.243,0
208.44.168.226,1.127.64.8,0
221.112.150.237,139.185.18.241,0
65.142.255.93,111.205.25.249,0
69.12.215.166,153.193.117.245,0
153.193.107.117,67.97.194.29,0
5.231.18.144,108.5.94.134,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
109.147.8.67,5.240.144.4,0
43.140.107.215,216.148.183.19,0
43.139.101.113,1.155.61.162,0
69.12.215.166,153.193.117.245,0
199.154.47.118,216.241.76.98,0
43.129.181.70,60.162.94.142,0
198.88.218.136,198.88.219.20,0
108.184.54.116,1.96.167.70,0
69.12.215.166,153.193.117.245,0
221.248.222.158,73.240.167.252,0
107.188.139.41,104.209.101.127,0
43.62.174.156,165.190.5.69,0
43.140.107.215,216.148.183.19,0
69.26.86.238,29.190.92.231,0
216.53.136.29,69.22.215.91,0
43.139.101.99,107.29.168.172,0
199.154.47.118,216.241.76.98,0
153.193.46.138,153.193.190.49,0
161.69.48.219,161.69.45.5,0
43.252.224.140,153.193.18.62,0
69.12.215.166,153.193.117.245,0
146.2.214.223,131.220.184.61,0
55.213.231.146,104.128.2.192,0
221.112.150.237,139.185.18.241,0
55.213.231.146,104.128.2.192,0
74.79.109.162,221.46.220.110,0
101.10.15.213,18.223.176.12,0
131.133.147.70,102.43.175.97,0
196.149.120.151,1.96.167.240,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
43.252.224.140,153.193.18.62,0
146.2.215.65,214.132.139.105,0
142.54.89.150,210.108.49.173,0
131.133.147.70,102.43.175.97,0
131.133.147.70,102.43.175.97,0
69.12.215.166,153.193.117.245,0
184.21.144.173,211.106.242.26,0
67.221.253.48,43.147.198.86,0
75.16.214.214,43.43.40.129,0
221.112.150.237,13.141.26.121,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
39.123.109.47,35.240.203.214,0
43.139.101.146,1.35.170.175,0
130.9.54.79,1.46.222.9,0
221.112.150.237,139.185.18.241,0
66.71.252.51,107.188.255.140,0
69.12.215.166,153.193.117.245,0
43.43.40.92,139.229.162.179,0
221.112.150.237,139.185.18.241,0
43.43.40.92,139.229.162.179,0
146.2.215.129,139.185.218.160,0
65.50.29.200,89.166.176.66,0
130.15.3.25,3.250.35.244,0
5.231.18.144,108.5.94.134,0
43.139.101.124,43.237.96.251,0
198.88.218.136,198.88.219.48,0
221.112.150.237,13.141.26.121,0
161.69.48.219,161.69.45.5,0
221.112.150.237,13.141.26.121,0
43.139.101.144,1.81.56.123,0
221.112.150.237,13.141.26.121,0
153.193.46.138,153.193.190.49,0
64.215.166.205,208.233.254.212,0
102.14.172.54,162.197.46.197,0
64.215.166.205,208.233.254.212,0
64.154.167.132,208.163.38.86,0
69.12.215.166,153.193.117.245,0
221.112.150.237,139.185.18.241,0
43.139.101.173,1.0.227.102,0
130.77.108.230,1.153.51.213,0
67.144.242.154,114.8.119.28,0
68.122.164.225,1.122.31.159,0
221.112.150.237,139.185.18.241,0
161.69.48.219,161.69.45.5,0
67.144.242.154,114.8.119.28,0
207.167.160.220,1.96.167.56,0
5.231.18.144,108.5.94.134,0
15.83.232.235,153.193.117.43,0
153.193.46.138,153.193.190.49,0
43.139.101.136,1.37.19.252,0
43.139.101.168,1.35.71.122,0
69.12.215.166,153.193.117.245,0
106.84.38.147,1.81.56.123,0
178.51.72.217,6.98.163.63,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
43.139.101.146,1.35.170.175,0
106.84.38.147,1.81.56.123,0
198.88.218.136,198.88.219.22,0
15.149.24.15,153.193.151.23,0
103.135.118.128,183.178.168.20,0
55.213.231.215,134.235.166.147,0
43.139.101.140,1.158.17.123,0
171.87.117.69,110.133.226.70,0
69.12.215.166,153.193.117.245,0
43.139.101.127,1.38.227.188,0
196.149.120.151,1.96.167.240,0
43.139.101.107,1.15.166.226,0
67.144.242.154,144.87.29.94,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
221.112.150.237,139.185.18.241,0
210.1.58.238,67.201.78.49,0
69.12.215.166,153.193.117.245,0
67.144.242.154,144.87.29.94,0
66.3.137.145,5.252.100.69,0
196.149.120.151,1.96.167.240,0
100.123.154.151,55.232.224.26,0
112.108.255.205,1.96.167.230,0
5.231.18.144,108.5.94.134,0
161.69.48.219,161.69.45.5,0
153.193.46.138,153.193.190.49,0
199.141.19.90,123.201.116.150,0
209.97.94.43,67.231.114.176,0
5.231.81.101,125.163.247.255,0
66.227.148.65,66.219.31.225,0
153.193.107.117,67.97.194.29,0
5.231.81.101,125.163.247.255,0
69.12.215.166,153.193.117.245,0
146.39.89.233,109.248.7.242,0
184.85.251.117,147.103.149.36,0
111.160.84.172,111.205.228.170,0
106.84.38.251,1.12.38.67,0
5.231.18.144,108.5.94.134,0
43.139.101.163,1.154.40.108,0
153.193.46.138,153.193.190.49,0
161.69.48.219,161.69.45.5,0
5.231.18.218,207.136.84.130,0
219.10.139.63,221.46.221.119,0
176.142.130.98,43.8.173.164,0
69.12.215.166,153.193.117.245,0
221.19.169.181,184.96.155.55,0
43.139.101.119,1.2.54.84,0
198.92.198.139,101.49.96.55,0
106.84.38.251,1.12.38.67,0
199.154.47.118,216.241.76.98,0
147.154.211.172,104.209.98.54,0
102.14.172.54,162.197.46.197,0
65.219.200.122,154.176.250.31,0
199.154.47.118,216.241.76.98,0
113.147.58.21,1.102.41.14,0
161.69.48.219,161.69.45.5,0
146.2.212.4,13.138.229.249,0
146.2.212.4,13.138.229.249,0
153.193.46.138,153.193.190.49,0
69.138.118.232,111.205.25.240,0
5.231.18.218,207.136.84.130,0
119.234.170.234,1.96.167.240,0
155.110.99.194,208.163.45.249,0
103.161.242.91,221.195.231.34,0
50.158.196.96,1.102.46.208,0
198.44.72.231,198.53.121.200,0
104.54.216.145,104.239.136.227,0
128.49.166.236,1.96.167.70,0
69.12.215.166,153.193.117.245,0
67.231.126.191,67.195.167.56,0
108.140.94.163,1.111.152.196,0
