src,dst,attack
112.83.104.165,1.96.167.236,0
161.254.223.106,0.0.0.0,0
161.254.223.106,0.0.0.0,0
153.193.47.74,153.193.121.143,0
161.254.223.106,0.0.0.0,0
158.10.87.86,3.253.33.212,0
153.193.46.56,215.214.160.242,0
43.217.1.40,1.96.246.4,0
161.254.223.106,0.0.0.0,0
13.1.151.176,221.46.220.93,0
161.254.223.106,0.0.0.0,0
199.121.73.21,215.245.172.53,0
161.254.223.106,0.0.0.0,0
43.149.90.130,153.193.46.231,0
28.205.121.232,111.205.228.131,0
15.79.196.77,176.141.1.10,0
73.1.203.29,210.29.47.233,0
161.254.223.106,0.0.0.0,0
161.254.223.106,0.0.0.0,0
73.0.235.191,221.46.220.253,0
161.254.223.106,0.0.0.0,0
11.158.128.29,1.108.200.20,0
153.193.46.56,215.214.160.242,0
161.254.223.106,0.0.0.0,0
221.120.204.55,127.151.238.11,0
142.75.242.83,221.46.221.126,0
161.254.223.106,0.0.0.0,0
153.193.47.74,153.193.121.143,0
112.83.104.165,1.96.167.236,0
146.2.215.244,143.176.9.93,0
221.120.204.55,127.151.238.11,0
73.0.235.191,221.46.220.253,0
216.18.218.229,153.193.42.12,0
73.0.235.191,221.46.220.253,0
73.1.203.29,210.29.47.233,0
73.0.235.191,221.46.220.253,0
145.136.4.48,91.198.173.243,0
220.27.84.26,1.124.120.162,0
161.254.223.106,0.0.0.0,0
137.227.197.111,221.46.220.241,0
67.144.242.154,6.98.162.112,0
161.254.223.106,0.0.0.0,0
43.139.96.13,1.2.38.184,0
161.254.223.106,0.0.0.0,0
67.144.242.154,6.98.162.112,0
158.10.87.86,3.253.33.212,0
153.193.46.56,215.214.160.242,0
145.136.4.48,91.198.173.243,0
198.115.19.121,1.102.90.87,0
126.247.86.67,1.96.223.210,0
102.5.48.76,153.193.134.132,0
102.5.48.76,153.193.134.132,0
161.254.223.106,0.0.0.0,0
146.2.209.0,74.71.124.145,0
161.254.223.106,0.0.0.0,0
102.5.48.76,153.193.134.132,0
121.185.80.139,1.108.205.239,0
198.111.148.37,65.222.223.7,0
161.254.223.106,0.0.0.0,0
161.254.223.106,0.0.0.0,0
73.1.203.29,210.29.47.233,0
161.254.223.106,0.0.0.0,0
100.126.5.22,109.242.67.63,0
146.2.215.129,139.178.82.232,0
139.191.3.55,35.240.203.254,0
161.254.94.20,0.0.0.0,0
67.144.242.154,6.98.162.112,0
142.71.55.31,153.193.184.105,0
153.193.46.56,215.214.160.242,0
161.254.94.20,0.0.0.0,0
67.144.242.154,6.98.162.112,0
161.254.94.20,0.0.0.0,0
220.27.151.105,67.231.114.183,0
146.2.212.164,146.15.4.201,0
43.13.167.51,67.98.74.32,0
158.10.87.86,3.253.33.212,0
146.2.215.129,139.185.218.165,0
119.239.118.188,1.96.167.230,0
146.17.53.21,146.133.166.3,0
119.239.118.188,1.96.167.230,0
128.29.138.30,1.96.166.184,0
182.198.229.228,208.163.38.86,0
137.227.197.111,221.46.220.241,0
73.1.203.29,210.29.47.233,0
43.252.225.36,43.149.90.99,0
66.106.24.185,35.240.203.247,0
66.106.24.185,35.240.203.247,0
142.75.242.83,221.46.221.126,0
66.106.24.185,35.240.203.247,0
66.106.24.185,35.240.203.247,0
153.193.46.56,215.214.160.242,0
73.1.203.29,210.29.47.233,0
146.2.215.129,139.157.2.92,0
100.137.112.177,102.43.171.84,0
39.123.198.206,64.93.238.95,0
43.252.225.36,43.149.90.99,0
43.147.251.93,210.108.26.105,0
67.144.242.154,6.98.162.112,0
30.34.165.2,201.231.207.141,0
67.144.242.154,6.98.162.112,0
147.201.244.159,107.170.163.120,0
146.17.53.21,146.133.166.3,0
102.145.229.199,43.206.205.192,0
66.106.221.33,108.214.101.78,0
161.254.94.20,0.0.0.0,0
153.193.46.56,215.214.160.242,0
161.254.94.20,0.0.0.0,0
66.106.221.33,108.214.101.78,0
161.254.94.20,0.0.0.0,0
73.1.203.29,210.29.47.233,0
137.227.197.111,221.46.220.241,0
43.252.226.192,153.193.21.16,0
74.234.253.42,43.206.166.122,0
198.88.221.45,198.88.219.113,0
119.228.52.250,1.96.167.37,0
43.252.225.36,43.149.90.99,0
73.0.235.191,221.46.220.253,0
100.126.5.174,122.221.117.200,0
73.0.235.191,221.46.220.253,0
158.10.87.86,3.253.33.212,0
43.252.226.211,183.141.103.202,0
216.121.107.88,130.251.254.46,0
15.79.196.77,176.141.1.10,0
153.193.46.56,215.214.160.242,0
201.60.197.6,1.47.155.251,0
67.231.121.77,220.27.151.106,0
128.61.56.48,1.96.166.173,0
73.1.203.29,210.29.47.233,0
49.248.202.33,221.195.231.38,0
18.184.0.161,3.249.2.179,0
210.238.91.45,153.193.47.193,0
43.252.225.36,43.149.90.99,0
43.252.226.211,183.141.103.202,0
210.238.91.45,153.193.47.193,0
221.218.0.246,86.75.212.153,0
73.0.235.191,221.46.220.253,0
161.254.94.20,0.0.0.0,0
5.229.35.29,10.74.107.112,0
100.126.5.174,122.221.117.200,0
43.252.226.211,183.141.103.202,0
210.238.91.45,153.193.47.193,0
100.126.5.1,184.101.89.33,0
99.158.46.181,1.47.38.193,0
64.37.66.89,104.209.99.22,0
183.141.103.179,43.252.226.202,0
216.192.233.25,116.164.213.208,0
210.238.91.45,153.193.47.193,0
153.193.46.56,215.214.160.242,0
139.146.145.29,35.240.203.196,0
158.10.87.86,3.253.33.212,0
100.126.5.174,122.221.117.200,0
65.191.220.122,210.146.180.182,0
100.126.5.1,184.101.89.33,0
73.0.235.191,221.46.220.253,0
100.126.5.174,122.221.117.200,0
73.1.203.29,210.29.47.233,0
161.254.94.20,0.0.0.0,0
100.126.5.1,184.101.89.33,0
161.254.94.20,0.0.0.0,0
199.154.47.118,216.241.76.98,0
199.154.47.118,216.241.76.98,0
210.184.8.250,43.8.230.211,0
137.227.197.111,221.46.220.241,0
47.127.59.193,114.146.169.166,0
100.126.5.174,122.221.117.200,0
214.104.165.250,35.240.203.247,0
73.0.235.191,221.46.220.253,0
66.106.221.1,113.158.146.128,0
66.106.221.1,113.158.146.128,0
29.141.208.230,102.44.79.117,0
207.138.191.213,1.96.167.9,0
5.229.35.29,10.74.107.112,0
130.77.108.19,3.248.121.49,0
216.18.218.229,153.193.42.12,0
142.75.242.83,221.46.221.126,0
153.193.46.56,215.214.160.242,0
65.181.105.18,67.231.118.176,0
73.1.203.29,210.29.47.233,0
100.126.5.174,122.221.117.200,0
100.126.5.1,184.101.89.33,0
100.126.5.1,184.101.89.33,0
43.149.90.130,153.193.46.231,0
199.141.19.90,114.200.225.115,0
66.106.221.1,113.158.146.128,0
161.254.94.20,0.0.0.0,0
161.254.94.20,0.0.0.0,0
66.106.221.1,113.158.146.128,0
66.167.243.193,140.62.205.109,0
161.254.94.20,0.0.0.0,0
216.18.218.229,153.193.42.12,0
158.10.87.86,3.253.33.212,0
153.193.46.56,215.214.160.242,0
137.227.197.111,221.46.220.241,0
73.1.203.29,210.29.47.233,0
108.119.31.112,1.96.247.68,0
100.126.5.174,122.221.117.200,0
100.126.5.174,122.221.117.200,0
153.157.192.141,136.137.81.210,0
119.234.170.234,1.96.167.240,0
65.0.64.53,127.128.238.101,0
99.158.46.181,1.47.38.193,0
73.0.235.191,221.46.220.253,0
5.253.93.205,65.17.103.100,0
67.234.104.242,185.131.43.192,0
43.139.101.143,1.2.38.184,0
73.0.235.191,221.46.220.253,0
109.147.8.12,1.37.232.241,0
90.110.191.71,169.175.147.1,0
102.14.167.151,79.84.235.126,0
153.193.46.56,215.214.160.242,0
146.2.215.244,143.176.9.93,0
136.46.254.5,0.0.0.0,0
73.1.203.29,210.29.47.233,0
161.254.94.20,0.0.0.0,0
66.106.221.1,113.158.146.128,0
66.106.221.1,113.158.146.128,0
161.254.94.20,0.0.0.0,0
74.116.207.95,111.205.226.207,0
161.254.94.20,0.0.0.0,0
43.224.185.36,208.163.38.12,0
29.185.23.71,74.238.254.115,0
107.188.228.19,74.55.244.199,0
102.14.167.151,79.84.235.126,0
142.75.242.83,221.46.221.126,0
153.193.46.56,215.214.160.242,0
73.1.203.29,210.29.47.233,0
195.9.249.32,153.193.117.36,0
69.26.86.73,29.175.227.175,0
15.79.196.77,176.141.1.10,0
137.227.197.111,221.46.220.241,0
29.170.14.85,201.197.200.25,0
15.79.196.77,176.141.1.10,0
15.79.196.77,176.141.1.10,0
207.152.32.141,1.96.167.40,0
212.156.128.180,3.150.201.96,0
136.46.254.32,0.0.0.0,0
213.25.216.154,1.102.11.182,0
161.254.94.20,0.0.0.0,0
153.193.46.56,215.214.160.242,0
73.1.203.29,210.29.47.233,0
161.254.94.20,0.0.0.0,0
107.188.228.19,74.55.244.199,0
195.9.249.32,153.193.117.36,0
161.254.94.20,0.0.0.0,0
198.54.233.204,208.163.38.183,0
196.149.120.151,1.96.167.240,0
43.252.226.211,183.141.103.202,0
73.0.235.191,221.46.220.253,0
196.149.120.151,1.96.167.240,0
73.0.235.191,221.46.220.253,0
216.18.218.229,153.193.42.12,0
1.108.124.230,1.96.167.164,0
137.227.197.111,221.46.220.241,0
198.54.233.220,208.163.38.183,0
220.115.6.186,67.231.126.171,0
153.193.46.56,215.214.160.242,0
73.0.235.191,221.46.220.253,0
73.1.203.29,210.29.47.233,0
119.239.118.188,1.96.167.230,0
5.231.81.82,10.77.95.205,0
211.41.149.182,18.192.142.62,0
5.231.81.82,10.77.95.205,0
5.231.81.82,10.77.95.205,0
161.254.94.20,0.0.0.0,0
5.231.81.82,10.77.95.205,0
153.193.46.56,215.214.160.242,0
161.254.94.20,0.0.0.0,0
216.18.218.229,153.193.42.12,0
73.1.203.29,210.29.47.233,0
161.254.94.20,0.0.0.0,0
99.141.114.106,1.96.223.185,0
204.252.247.49,1.96.167.54,0
43.139.101.118,1.13.5.138,0
110.88.129.247,5.207.250.68,0
153.193.47.74,153.193.121.143,0
199.74.187.14,209.56.20.215,0
153.193.46.56,215.214.160.242,0
73.1.203.29,210.29.47.233,0
137.227.197.111,221.46.220.241,0
65.141.131.161,221.157.68.0,0
67.231.114.183,220.27.151.96,0
157.113.176.115,1.96.167.187,0
158.10.87.86,3.253.33.212,0
142.75.242.83,221.46.221.126,0
161.254.94.20,0.0.0.0,0
43.253.9.93,153.193.117.253,0
73.241.117.143,147.101.42.40,0
170.109.251.19,201.152.155.74,0
203.155.19.135,1.108.201.6,0
157.113.176.115,1.96.167.187,0
50.27.223.42,1.111.21.222,0
199.141.60.93,146.133.209.201,0
161.254.94.20,0.0.0.0,0
153.193.47.74,153.193.121.143,0
161.254.94.20,0.0.0.0,0
153.193.46.56,215.214.160.242,0
116.164.64.98,1.111.223.200,0
73.1.203.29,210.29.47.233,0
170.109.251.19,201.152.155.74,0
116.164.64.98,1.111.223.200,0
170.109.251.19,201.152.155.74,0
146.17.92.224,184.100.195.55,0
199.141.16.57,18.192.138.115,0
199.121.73.21,215.245.172.53,0
146.2.215.128,135.144.167.130,0
69.22.215.177,141.213.253.134,0
153.193.46.56,215.214.160.242,0
158.10.87.86,3.253.33.212,0
73.1.203.29,210.29.47.233,0
161.254.94.20,0.0.0.0,0
137.227.197.111,221.46.220.241,0
199.141.60.93,146.133.209.201,0
69.94.55.202,142.132.38.132,0
161.254.94.20,0.0.0.0,0
73.0.235.191,221.46.220.253,0
220.27.151.115,67.231.121.77,0
73.0.235.191,221.46.220.253,0
109.147.8.232,1.15.174.173,0
50.27.223.42,1.111.21.222,0
50.27.223.42,1.111.21.222,0
221.46.221.139,126.41.107.160,0
50.27.223.42,1.111.21.222,0
221.248.222.158,73.240.167.252,0
50.27.223.42,1.111.21.222,0
153.193.46.56,215.214.160.242,0
43.139.101.175,1.38.234.169,0
73.1.203.29,210.29.47.233,0
50.27.223.42,1.111.21.222,0
216.18.218.229,153.193.42.12,0
146.17.92.224,184.100.195.55,0
104.153.207.84,69.11.19.165,0
73.0.235.191,221.46.220.253,0
177.186.151.240,142.54.254.82,0
72.175.25.166,69.160.5.128,0
73.0.235.191,221.46.220.253,0
158.10.87.86,3.253.33.212,0
137.227.197.111,221.46.220.241,0
153.193.46.56,215.214.160.242,0
216.13.170.187,43.147.216.91,0
73.0.235.191,221.46.220.253,0
73.1.203.29,210.29.47.233,0
66.167.243.193,140.62.205.109,0
104.153.207.84,69.11.19.165,0
65.0.64.53,127.128.238.101,0
50.27.223.42,1.111.21.222,0
50.27.223.42,1.111.21.222,0
102.14.167.151,79.84.235.126,0
195.9.249.32,153.193.117.36,0
28.198.254.104,111.205.228.238,0
50.27.223.42,1.111.21.222,0
70.26.69.84,100.92.112.241,0
221.248.222.158,73.240.167.252,0
203.155.19.135,1.108.201.6,0
70.27.29.92,100.80.53.175,0
198.54.233.237,208.163.38.186,0
162.203.216.247,5.252.100.112,0
195.9.249.32,153.193.117.36,0
153.193.46.56,215.214.160.242,0
1.108.65.198,1.108.198.208,0
73.1.203.29,210.29.47.233,0
221.46.220.38,74.79.109.166,0
136.46.254.14,0.0.0.0,0
74.79.132.160,221.46.220.59,0
215.8.40.109,221.46.220.56,0
43.139.101.96,1.15.182.177,0
43.147.251.93,210.108.26.105,0
43.147.251.93,210.108.26.105,0
146.2.214.222,131.181.137.136,0
199.141.59.28,83.239.199.151,0
73.0.235.191,221.46.220.253,0
146.17.92.224,184.100.195.55,0
139.146.145.22,35.240.203.196,0
158.10.87.86,3.253.33.212,0
50.27.223.42,1.111.21.222,0
73.0.235.191,221.46.220.253,0
73.1.203.29,210.29.47.233,0
137.227.197.111,221.46.220.241,0
153.193.46.56,215.214.160.242,0
142.75.242.83,221.46.221.126,0
111.37.249.167,1.148.62.109,0
43.147.252.133,153.193.98.235,0
157.61.46.130,3.132.231.199,0
198.88.219.48,198.88.218.136,0
165.207.38.250,202.190.41.201,0
79.193.63.149,0.0.0.0,0
210.108.26.105,43.147.251.93,0
163.189.104.246,206.147.193.196,0
199.121.73.21,215.245.172.53,0
81.229.152.1,111.205.25.227,0
50.27.223.42,1.111.21.222,0
50.27.223.42,1.111.21.222,0
43.139.101.159,1.0.254.238,0
153.193.75.214,35.240.203.254,0
212.156.128.180,3.150.201.96,0
73.1.203.29,210.29.47.233,0
43.149.90.130,153.193.46.231,0
43.147.252.133,153.193.98.235,0
153.193.46.56,215.214.160.242,0
50.158.196.96,1.102.46.208,0
111.37.249.167,1.148.62.109,0
158.10.87.86,3.253.33.212,0
210.108.26.105,43.147.251.93,0
43.224.185.37,208.163.38.12,0
137.227.197.111,221.46.220.241,0
73.1.203.29,210.29.47.233,0
146.17.92.224,184.100.195.55,0
153.193.46.56,215.214.160.242,0
73.0.128.127,153.193.47.44,0
210.108.26.105,43.147.251.93,0
43.43.40.47,136.252.236.212,0
39.181.212.106,3.249.3.42,0
146.0.216.51,73.6.215.172,0
112.83.105.174,1.96.167.103,0
111.37.249.167,1.148.62.109,0
216.18.218.229,153.193.42.12,0
111.37.249.167,1.148.62.109,0
153.193.46.56,215.214.160.242,0
142.75.242.83,221.46.221.126,0
73.1.203.29,210.29.47.233,0
71.211.200.170,210.108.56.251,0
210.108.26.105,43.147.251.93,0
182.202.19.63,1.94.135.146,0
158.10.87.86,3.253.33.212,0
67.144.242.22,18.184.242.186,0
220.27.151.114,67.231.118.179,0
128.29.138.30,1.96.166.184,0
208.233.255.233,73.0.235.179,0
137.227.197.111,221.46.220.241,0
146.17.92.224,184.100.195.55,0
43.140.96.186,43.224.153.122,0
199.63.145.75,67.231.121.86,0
195.9.249.32,153.193.117.36,0
113.181.231.201,5.240.21.122,0
73.1.203.29,210.29.47.233,0
119.239.118.188,1.96.167.230,0
153.193.46.56,215.214.160.242,0
15.83.232.241,153.193.117.14,0
146.2.215.245,215.251.244.229,0
43.139.101.124,1.2.210.83,0
210.108.26.105,43.147.251.93,0
210.220.146.105,3.237.235.116,0
73.1.203.29,210.29.47.233,0
43.140.96.186,43.224.153.122,0
43.252.225.36,43.149.90.99,0
153.193.46.56,215.214.160.242,0
43.139.101.119,1.2.54.84,0
199.141.19.254,94.196.247.163,0
210.108.26.105,43.147.251.93,0
76.91.98.172,114.9.63.209,0
73.0.235.191,221.46.220.253,0
198.54.233.197,208.163.38.186,0
1.117.2.65,65.100.249.126,0
73.0.235.191,221.46.220.253,0
104.239.136.166,189.39.161.163,0
73.0.235.191,221.46.220.253,0
69.130.85.114,86.75.236.74,0
43.43.40.47,136.252.236.212,0
73.1.203.29,210.29.47.233,0
137.227.197.111,221.46.220.241,0
73.1.222.153,221.195.231.29,0
106.84.39.110,1.110.251.196,0
73.0.235.191,221.46.220.253,0
43.252.225.36,43.149.90.99,0
153.193.42.56,102.43.169.25,0
43.139.101.119,1.2.54.84,0
99.158.44.20,1.46.119.180,0
153.193.46.56,215.214.160.242,0
146.0.216.51,73.6.215.172,0
43.139.101.119,1.2.54.84,0
67.156.81.107,111.204.90.134,0
210.108.26.105,43.147.251.93,0
140.122.0.191,35.240.203.213,0
67.97.195.210,137.197.217.50,0
67.62.142.147,153.193.107.83,0
163.195.117.202,1.46.151.1,0
199.141.22.153,138.6.64.131,0
213.120.99.20,1.96.220.32,0
213.120.99.20,1.96.220.32,0
213.120.99.20,1.96.220.32,0
43.147.251.93,210.108.26.105,0
109.147.8.94,1.0.65.212,0
128.29.138.30,1.96.166.184,0
73.1.203.29,210.29.47.233,0
216.192.233.22,214.85.40.195,0
128.25.11.22,1.96.167.54,0
216.221.38.124,133.91.106.233,0
216.18.218.229,153.193.42.12,0
207.136.150.222,1.96.166.199,0
201.100.131.146,1.96.124.136,0
216.192.233.22,214.85.40.195,0
153.193.46.56,215.214.160.242,0
216.192.234.218,121.182.129.156,0
207.136.12.248,1.96.167.9,0
199.203.176.249,78.201.186.8,0
210.108.26.105,43.147.251.93,0
73.0.235.191,221.46.220.253,0
199.141.7.252,65.17.119.242,0
199.141.5.106,159.121.228.121,0
137.227.197.111,221.46.220.241,0
100.126.5.1,184.101.89.33,0
73.1.203.29,210.29.47.233,0
43.147.252.133,153.193.98.235,0
102.14.167.151,79.84.235.126,0
1.117.2.65,65.100.249.126,0
66.167.243.193,140.62.205.109,0
73.0.235.191,221.46.220.253,0
66.167.243.193,140.62.205.109,0
199.141.19.254,94.196.247.163,0
73.0.235.191,221.46.220.253,0
146.2.215.129,139.157.2.92,0
153.193.46.56,215.214.160.242,0
195.9.249.32,153.193.117.36,0
116.79.10.60,104.209.101.21,0
116.79.10.60,104.209.101.21,0
220.27.84.26,1.124.120.162,0
43.147.216.91,142.146.72.119,0
73.0.235.191,221.46.220.253,0
153.193.46.56,215.214.160.242,0
61.131.26.103,67.231.118.176,0
210.108.26.105,43.147.251.93,0
73.0.235.191,221.46.220.253,0
216.18.218.229,153.193.42.12,0
132.59.32.18,198.88.219.49,0
73.0.235.191,221.46.220.253,0
104.239.136.190,146.34.202.73,0
73.1.203.29,210.29.47.233,0
199.141.22.153,138.6.64.131,0
67.231.114.178,220.27.151.105,0
43.147.216.91,142.146.72.119,0
146.67.183.200,111.205.228.107,0
43.147.252.133,153.193.98.235,0
153.193.46.56,215.214.160.242,0
210.108.26.105,43.147.251.93,0
216.121.110.213,130.9.54.94,0
153.193.42.56,102.43.169.25,0
199.141.19.254,94.196.247.163,0
136.46.254.14,0.0.0.0,0
137.227.197.111,221.46.220.241,0
73.1.203.29,210.29.47.233,0
198.88.219.22,198.88.218.136,0
64.154.161.20,68.121.5.84,0
137.79.38.11,3.137.145.114,0
43.147.252.133,153.193.98.235,0
43.224.185.37,198.92.146.7,0
153.193.46.56,215.214.160.242,0
137.10.91.171,57.230.55.135,0
66.212.220.151,1.64.66.17,0
104.135.213.103,198.88.219.49,0
73.1.203.29,210.29.47.233,0
43.253.9.93,153.193.117.253,0
198.88.219.22,198.88.220.237,0
66.249.151.241,86.87.93.100,0
112.92.246.45,1.96.166.199,0
36.49.14.21,1.96.193.76,0
43.147.252.133,153.193.98.235,0
74.224.215.45,127.130.14.247,0
153.193.46.56,215.214.160.242,0
73.0.235.191,221.46.220.253,0
199.141.19.254,94.196.247.163,0
73.0.235.191,221.46.220.253,0
137.227.197.111,221.46.220.241,0
199.154.47.118,216.241.76.98,0
36.121.210.107,1.90.168.180,0
36.121.210.107,1.90.168.180,0
43.139.101.124,1.2.210.83,0
73.1.203.29,210.29.47.233,0
137.228.67.223,153.193.47.162,0
199.154.47.118,216.241.76.98,0
99.158.44.20,1.46.119.180,0
153.193.46.56,215.214.160.242,0
195.9.249.32,153.193.117.36,0
146.17.92.224,184.100.195.55,0
136.46.254.14,0.0.0.0,0
201.197.216.23,102.44.72.177,0
215.8.40.109,221.46.220.56,0
73.1.203.29,210.29.47.233,0
137.228.67.223,153.193.47.162,0
99.6.221.151,43.239.53.217,0
137.228.67.223,153.193.47.162,0
153.193.46.56,215.214.160.242,0
119.239.118.188,1.96.167.230,0
199.141.19.254,94.196.247.163,0
198.201.229.95,153.193.47.241,0
43.147.251.93,210.108.26.105,0
16.205.53.70,210.29.57.251,0
146.2.215.129,143.187.226.242,0
158.10.87.86,3.253.33.212,0
152.0.144.28,0.0.0.0,0
73.1.203.29,210.29.47.233,0
195.9.249.32,153.193.117.36,0
152.0.144.28,0.0.0.0,0
216.18.218.229,153.193.42.12,0
66.71.252.51,104.209.100.69,0
137.227.197.111,221.46.220.241,0
152.0.144.28,0.0.0.0,0
152.0.144.28,0.0.0.0,0
28.232.199.190,1.96.194.61,0
109.59.188.157,107.28.70.200,0
65.98.19.198,1.96.194.196,0
73.0.235.191,221.46.220.253,0
137.3.28.82,100.73.161.90,0
154.151.252.220,210.108.56.240,0
112.82.85.65,1.96.167.92,0
153.193.46.56,215.214.160.242,0
73.0.235.191,221.46.220.253,0
73.0.235.191,221.46.220.253,0
214.107.119.22,198.88.219.116,0
73.149.224.242,111.205.25.209,0
73.1.203.29,210.29.47.233,0
73.149.224.242,111.205.25.209,0
211.66.13.45,5.252.65.198,0
43.147.252.133,153.193.98.235,0
120.178.85.155,1.96.166.213,0
175.110.225.18,43.21.195.64,0
199.141.19.254,94.196.247.163,0
43.166.45.125,83.239.231.118,0
146.2.215.129,135.85.150.218,0
153.193.46.56,215.214.160.242,0
119.233.252.31,1.96.166.173,0
216.192.233.22,214.84.247.246,0
73.1.203.29,210.29.47.233,0
137.227.197.111,221.46.220.241,0
216.192.233.22,214.84.247.246,0
50.27.223.42,1.111.21.222,0
216.18.218.229,153.193.42.12,0
195.9.249.32,153.193.117.36,0
43.147.252.133,153.193.98.235,0
153.193.46.56,215.214.160.242,0
210.29.110.192,1.96.247.87,0
73.0.235.191,221.46.220.253,0
73.0.235.191,221.46.220.253,0
146.17.92.224,184.100.195.55,0
100.126.5.17,126.141.183.1,0
100.126.5.17,126.141.183.1,0
104.169.152.49,3.250.24.144,0
199.70.98.203,74.238.247.208,0
76.80.195.193,43.206.171.27,0
73.1.203.29,210.29.47.233,0
35.240.203.254,18.223.210.111,0
216.221.38.124,133.91.106.233,0
100.126.5.17,126.141.183.1,0
111.37.250.64,1.8.204.147,0
102.14.167.151,79.84.235.126,0
100.126.5.17,126.141.183.1,0
100.126.5.17,126.141.183.1,0
43.63.143.74,1.65.81.230,0
99.141.114.106,1.96.223.185,0
153.193.46.56,215.214.160.242,0
207.138.63.133,1.96.166.199,0
221.235.220.69,58.146.39.157,0
28.64.0.219,1.96.167.230,0
100.126.5.17,126.141.183.1,0
137.227.197.111,221.46.220.241,0
153.193.46.56,215.214.160.242,0
100.126.5.17,126.141.183.1,0
43.139.101.126,1.154.10.132,0
198.88.220.237,198.88.219.22,0
73.1.203.29,210.29.47.233,0
107.141.112.241,153.193.47.232,0
100.126.5.17,126.141.183.1,0
43.147.251.93,210.108.26.105,0
100.126.5.17,126.141.183.1,0
100.126.5.17,126.141.183.1,0
128.45.115.155,1.96.167.79,0
66.247.110.226,198.49.139.184,0
67.231.114.178,220.27.151.120,0
73.1.203.29,210.29.47.233,0
111.37.250.64,1.8.204.147,0
221.228.197.106,130.93.218.144,0
146.17.92.224,184.100.195.55,0
75.67.209.30,43.43.40.115,0
215.8.40.109,221.46.220.56,0
199.154.47.118,216.241.76.98,0
199.154.47.118,216.241.76.98,0
111.37.250.64,1.8.204.147,0
73.0.235.191,221.46.220.253,0
71.96.216.86,13.1.133.245,0
73.0.235.191,221.46.220.253,0
214.104.174.27,35.240.203.196,0
73.1.203.29,210.29.47.233,0
137.227.197.111,221.46.220.241,0
195.9.249.32,153.193.117.36,0
111.61.90.230,184.96.139.183,0
111.37.250.64,1.8.204.147,0
195.9.249.32,153.193.117.36,0
5.231.61.77,203.150.101.117,0
146.2.212.143,74.71.124.145,0
127.128.232.221,3.250.113.80,0
127.128.232.221,3.250.113.80,0
73.1.203.29,210.29.47.233,0
107.141.112.241,153.193.47.232,0
65.98.19.198,1.96.194.196,0
111.37.250.64,1.8.204.147,0
153.193.47.74,153.193.121.143,0
100.126.5.1,184.101.89.33,0
5.231.61.77,203.150.101.117,0
111.37.250.64,1.8.204.147,0
73.1.203.29,210.29.47.233,0
137.227.197.111,221.46.220.241,0
107.141.112.241,153.193.47.232,0
137.3.28.82,100.73.161.90,0
104.239.136.191,35.242.15.81,0
153.193.75.214,35.240.203.254,0
163.189.78.186,153.193.138.168,0
43.43.40.115,146.73.192.75,0
43.43.40.115,146.73.192.75,0
135.139.167.18,221.46.220.26,0
146.2.212.143,74.71.124.145,0
43.43.40.115,146.73.192.75,0
111.37.250.64,1.8.204.147,0
43.43.40.115,146.73.192.75,0
117.118.249.187,107.31.199.59,0
43.43.40.115,146.73.192.75,0
43.43.40.115,146.73.192.75,0
184.109.235.252,104.209.101.37,0
73.143.178.215,65.42.228.142,0
153.193.47.74,153.193.121.143,0
43.43.40.115,146.73.192.75,0
107.141.112.241,153.193.47.232,0
99.158.44.6,1.144.88.7,0
198.88.219.113,198.88.221.45,0
163.189.78.186,153.193.138.168,0
73.1.203.29,210.29.47.233,0
43.43.40.115,146.73.192.75,0
35.240.203.254,187.76.96.245,0
111.37.250.64,1.8.204.147,0
35.240.203.254,187.76.96.245,0
73.0.235.191,221.46.220.253,0
35.240.203.254,187.76.96.245,0
153.193.47.74,153.193.121.143,0
50.27.223.42,1.111.21.222,0
137.227.197.111,221.46.220.241,0
73.1.203.29,210.29.47.233,0
195.9.249.32,153.193.117.36,0
107.141.112.241,153.193.47.232,0
104.209.99.112,138.122.237.66,0
140.127.8.252,35.240.203.196,0
99.158.44.6,1.144.88.7,0
50.27.223.42,1.111.21.222,0
163.189.78.186,153.193.138.168,0
50.27.223.42,1.111.21.222,0
163.189.78.186,153.193.138.168,0
136.46.254.32,0.0.0.0,0
50.27.223.42,1.111.21.222,0
199.154.47.118,216.241.76.98,0
73.0.235.191,221.46.220.253,0
146.2.215.129,142.250.167.159,0
73.0.235.191,221.46.220.253,0
50.27.223.42,1.111.21.222,0
50.27.223.42,1.111.21.222,0
153.193.47.74,153.193.121.143,0
50.27.223.42,1.111.21.222,0
107.141.112.241,153.193.47.232,0
73.1.203.29,210.29.47.233,0
135.139.167.18,221.46.220.26,0
108.26.178.3,1.96.167.230,0
128.29.138.30,1.96.166.184,0
66.106.221.33,213.223.192.208,0
68.92.160.124,146.39.89.232,0
43.139.101.138,1.38.227.188,0
10.12.17.2,43.239.32.206,0
66.106.221.33,213.223.192.208,0
111.37.250.64,1.8.204.147,0
198.88.219.20,198.88.220.252,0
137.227.197.111,221.46.220.241,0
5.231.81.122,100.66.15.68,0
43.147.251.93,210.108.26.105,0
107.141.112.241,153.193.47.232,0
35.240.203.247,117.81.222.74,0
73.1.203.29,210.29.47.233,0
147.154.210.184,35.240.203.247,0
73.0.128.34,145.176.227.129,0
5.231.81.122,100.66.15.68,0
220.27.151.96,67.231.126.184,0
198.54.233.227,208.163.38.184,0
99.158.44.6,1.47.76.203,0
5.231.81.122,100.66.15.68,0
