src,dst,attack
111.37.250.79,1.44.25.246,0
112.151.171.242,208.233.255.55,0
43.145.204.176,153.193.46.81,0
158.10.87.86,3.253.33.212,0
153.193.117.162,114.197.159.96,0
204.202.140.5,1.96.167.79,0
209.211.48.94,153.193.160.154,0
161.69.48.219,161.69.45.5,0
198.104.30.123,5.252.67.245,0
138.137.144.150,35.240.203.209,0
214.107.119.22,198.88.219.116,0
146.34.121.212,67.207.172.127,0
198.104.30.123,5.252.67.245,0
198.104.30.123,5.252.67.245,0
212.156.128.180,3.150.201.96,0
198.104.30.123,5.252.67.245,0
15.85.7.153,153.193.143.109,0
198.88.219.48,198.88.218.136,0
153.193.117.162,114.197.159.96,0
138.137.144.150,35.240.203.209,0
161.69.48.219,161.69.45.5,0
69.1.36.161,65.10.37.156,0
79.241.214.137,111.205.25.218,0
90.70.63.42,43.253.8.79,0
216.83.174.217,66.216.45.8,0
103.254.192.13,0.0.0.0,0
73.240.167.159,216.30.76.240,0
15.85.7.153,153.193.143.109,0
153.193.117.162,114.197.159.96,0
35.240.203.247,215.223.115.208,0
207.131.121.34,1.96.167.214,0
161.69.48.219,161.69.45.5,0
221.104.125.93,199.62.251.175,0
90.70.63.42,43.253.8.79,0
28.238.65.15,1.96.142.41,0
221.104.125.93,199.62.251.175,0
128.61.56.48,1.96.166.173,0
198.115.23.216,1.96.194.188,0
221.104.125.93,199.62.251.175,0
73.22.178.178,65.219.200.122,0
216.13.170.187,43.147.216.91,0
198.54.233.207,208.163.38.186,0
153.193.117.162,114.197.159.96,0
120.147.11.220,1.96.166.199,0
153.193.117.162,114.197.159.96,0
15.85.7.153,153.193.143.109,0
212.85.88.115,43.237.128.253,0
161.69.48.219,161.69.45.5,0
169.191.226.222,51.139.187.254,0
73.240.167.159,216.30.76.240,0
79.242.207.49,208.233.255.9,0
207.136.228.153,1.96.167.9,0
43.139.101.102,1.37.19.252,0
90.70.63.42,43.253.8.79,0
198.115.23.216,1.96.194.188,0
174.175.8.9,100.68.207.187,0
101.15.116.199,1.124.18.47,0
43.23.164.171,67.97.194.129,0
15.85.7.153,153.193.143.109,0
104.239.230.189,130.77.108.9,0
216.121.106.175,114.243.136.39,0
161.69.48.219,161.69.45.5,0
43.145.204.176,153.193.46.81,0
90.70.63.42,43.253.8.79,0
153.193.121.58,43.147.252.86,0
146.2.215.129,143.187.227.209,0
146.2.215.128,81.137.80.26,0
198.115.23.216,1.96.194.188,0
153.193.117.43,129.19.93.9,0
39.220.100.132,43.8.209.114,0
64.68.253.31,198.85.16.238,0
15.85.7.153,153.193.143.109,0
153.193.121.58,43.147.252.86,0
43.139.101.122,1.38.1.47,0
103.254.192.15,0.0.0.0,0
65.181.105.189,67.231.114.175,0
128.84.242.246,1.145.228.54,0
161.69.48.219,161.69.45.5,0
114.147.109.118,1.46.103.112,0
90.70.63.42,43.253.8.79,0
65.75.155.65,1.46.113.142,0
69.12.213.245,153.193.47.193,0
198.115.23.216,1.96.194.188,0
182.198.229.233,208.163.38.87,0
198.115.23.216,1.96.194.188,0
15.85.7.153,153.193.143.109,0
64.99.242.199,74.238.229.214,0
198.109.111.129,43.21.199.36,0
215.164.114.67,35.240.203.196,0
136.46.254.14,0.0.0.0,0
107.164.134.70,43.239.37.146,0
161.69.48.219,161.69.45.5,0
90.70.63.42,43.253.8.79,0
206.147.20.137,1.96.152.209,0
43.139.101.99,1.147.57.36,0
65.141.129.113,74.71.124.173,0
64.99.242.199,74.238.229.214,0
73.240.167.159,216.30.76.240,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
203.39.7.114,1.124.234.38,0
69.12.213.245,153.193.47.193,0
15.85.7.153,153.193.143.109,0
107.78.234.193,5.252.82.121,0
94.128.191.94,153.193.46.39,0
154.151.252.219,198.85.16.238,0
69.12.213.245,153.193.47.193,0
128.84.255.62,137.182.203.78,0
201.188.235.242,1.96.244.243,0
206.147.20.137,1.96.152.209,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
170.109.250.237,142.160.64.173,0
161.69.48.219,161.69.45.5,0
90.70.63.42,43.253.8.79,0
69.12.213.245,153.193.47.193,0
67.213.221.92,114.108.155.95,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
69.12.213.245,153.193.47.193,0
43.139.101.123,1.150.38.64,0
215.164.115.235,35.240.203.196,0
107.78.105.11,198.85.16.237,0
215.164.115.235,35.240.203.196,0
215.164.115.235,35.240.203.196,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
15.85.7.153,153.193.143.109,0
107.78.105.11,198.85.16.237,0
69.12.213.245,153.193.47.193,0
138.137.144.150,35.240.203.209,0
107.78.105.11,198.85.16.237,0
69.12.213.245,153.193.47.193,0
107.78.105.11,198.85.16.237,0
161.69.48.219,161.69.45.5,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
69.12.213.245,153.193.47.193,0
90.70.63.42,43.253.8.79,0
107.78.105.11,198.85.16.237,0
68.23.138.118,211.106.239.58,0
107.78.105.11,198.85.16.237,0
198.115.23.216,1.96.194.188,0
43.150.173.184,220.30.244.220,0
39.183.182.36,3.239.237.81,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
212.156.128.180,3.150.201.96,0
69.12.213.245,153.193.47.193,0
69.12.213.245,153.193.47.193,0
15.85.7.153,153.193.143.109,0
214.107.119.22,198.88.219.116,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
69.12.213.245,153.193.47.193,0
43.139.101.14,1.1.149.182,0
121.182.232.245,1.124.44.59,0
161.69.48.219,161.69.45.5,0
114.3.197.114,1.102.201.27,0
69.12.213.245,153.193.47.193,0
69.12.213.245,153.193.47.193,0
90.70.63.42,43.253.8.79,0
146.2.212.117,139.16.85.56,0
147.154.195.150,114.6.158.152,0
69.12.213.245,153.193.47.193,0
69.12.213.245,153.193.47.193,0
69.12.213.245,153.193.47.193,0
15.85.7.153,153.193.143.109,0
216.121.106.0,20.154.55.230,0
69.12.213.245,153.193.47.193,0
43.150.173.184,220.30.244.220,0
104.169.172.49,18.192.197.186,0
69.12.213.245,153.193.47.193,0
155.26.226.1,104.200.38.41,0
69.12.213.245,153.193.47.193,0
5.231.18.218,207.136.84.130,0
161.69.48.219,161.69.45.5,0
69.12.213.245,153.193.47.193,0
90.70.63.42,43.253.8.79,0
198.115.23.216,1.96.194.188,0
50.158.196.96,1.102.46.208,0
102.133.99.189,157.53.7.2,0
112.151.171.242,208.233.255.55,0
220.27.84.25,1.66.99.186,0
69.12.213.245,153.193.47.193,0
43.150.173.184,220.30.244.220,0
69.12.213.245,153.193.47.193,0
112.151.171.242,208.233.255.55,0
15.85.7.153,153.193.143.109,0
15.79.144.5,102.43.172.228,0
146.2.214.223,143.187.228.202,0
5.231.18.218,207.136.84.130,0
69.12.213.245,153.193.47.193,0
128.84.247.222,145.103.193.182,0
161.69.48.219,161.69.45.5,0
208.233.255.107,10.27.30.61,0
69.12.213.245,153.193.47.193,0
69.12.213.245,153.193.47.193,0
146.2.215.244,139.184.23.171,0
65.98.55.22,1.45.79.116,0
69.12.213.245,153.193.47.193,0
43.224.151.109,199.175.200.93,0
128.84.93.243,1.102.18.173,0
69.12.213.245,153.193.47.193,0
43.150.173.184,220.30.244.220,0
69.12.213.245,153.193.47.193,0
199.50.8.167,65.42.243.7,0
15.85.7.153,153.193.143.109,0
43.139.101.107,43.237.97.250,0
198.88.219.116,142.161.23.76,0
69.12.213.245,153.193.47.193,0
136.46.254.19,0.0.0.0,0
198.115.23.216,1.96.194.188,0
155.182.143.95,68.224.87.179,0
161.69.48.219,161.69.45.5,0
73.240.167.159,216.30.76.240,0
74.79.132.160,221.46.220.110,0
43.150.173.184,220.30.244.220,0
69.23.162.34,43.147.203.134,0
69.12.213.245,153.193.47.193,0
90.70.63.42,43.253.8.79,0
139.146.145.61,35.240.203.196,0
69.12.213.245,153.193.47.193,0
90.70.63.42,43.253.8.79,0
69.12.213.245,153.193.47.193,0
68.126.221.43,117.70.173.204,0
112.156.67.160,3.138.59.203,0
69.12.213.245,153.193.47.193,0
99.158.44.98,1.66.80.71,0
69.12.213.245,153.193.47.193,0
15.85.7.153,153.193.143.109,0
107.164.135.251,107.29.248.193,0
69.12.213.245,153.193.47.193,0
68.126.221.43,117.70.173.204,0
69.12.213.245,153.193.47.193,0
161.69.48.219,161.69.45.5,0
155.182.143.95,68.224.87.179,0
157.14.29.231,201.197.216.34,0
43.150.173.184,220.30.244.220,0
221.235.220.10,184.98.205.68,0
198.115.23.216,1.96.194.188,0
106.84.38.222,1.76.134.40,0
220.27.84.25,1.66.99.186,0
104.239.230.189,130.77.108.9,0
198.88.218.136,198.88.219.113,0
15.85.7.153,153.193.143.109,0
66.106.210.222,127.129.2.245,0
161.69.48.219,161.69.45.5,0
70.51.99.144,100.81.211.39,0
43.139.101.156,1.38.234.169,0
66.106.210.222,127.129.2.245,0
73.111.39.41,91.197.127.67,0
43.150.173.184,220.30.244.220,0
73.111.39.41,91.197.127.67,0
65.141.129.113,74.71.124.173,0
104.216.239.203,91.176.156.250,0
15.85.7.153,153.193.143.109,0
43.139.101.135,1.34.110.241,0
73.240.167.159,216.30.76.240,0
198.115.23.216,1.96.194.188,0
198.88.219.49,82.22.218.47,0
161.69.48.219,161.69.45.5,0
216.55.110.125,43.11.88.90,0
99.158.44.98,1.66.80.71,0
101.134.54.198,210.108.56.240,0
73.111.39.41,91.197.127.67,0
43.150.173.184,220.30.244.220,0
66.106.221.1,113.158.146.128,0
65.141.129.113,74.71.124.173,0
66.106.221.1,113.158.146.128,0
90.70.63.42,43.253.8.79,0
15.85.7.153,153.193.143.109,0
116.164.64.98,1.111.223.200,0
35.240.216.56,139.184.87.251,0
68.171.242.53,35.240.210.245,0
198.115.23.216,1.96.194.188,0
43.252.148.104,153.193.220.190,0
128.25.162.152,1.96.167.54,0
153.193.121.58,43.147.252.86,0
161.69.48.219,161.69.45.5,0
220.27.84.26,1.124.120.162,0
66.106.221.1,113.158.146.128,0
35.240.216.56,139.184.87.251,0
107.164.152.141,3.248.96.96,0
43.139.101.101,1.110.251.196,0
74.77.55.145,43.21.218.147,0
39.33.111.245,198.97.71.65,0
43.139.101.15,1.34.248.21,0
43.150.173.184,220.30.244.220,0
199.50.8.167,65.42.243.7,0
201.49.5.185,104.128.0.21,0
66.106.221.1,113.158.146.128,0
220.27.84.26,1.124.120.162,0
199.141.51.113,31.164.53.99,0
136.46.254.5,0.0.0.0,0
198.54.233.195,208.163.38.183,0
153.193.121.58,43.147.252.86,0
15.85.7.153,153.193.143.109,0
120.164.189.126,1.96.167.79,0
66.106.221.1,113.158.146.128,0
161.69.48.219,161.69.45.5,0
66.106.221.1,113.158.146.128,0
114.197.159.233,43.252.225.177,0
176.207.240.14,75.89.167.213,0
43.150.173.184,220.30.244.220,0
43.166.2.74,183.240.64.227,0
136.46.254.5,0.0.0.0,0
199.49.244.127,215.164.114.132,0
5.231.18.206,108.5.94.97,0
43.139.101.99,1.147.57.36,0
15.85.7.153,153.193.143.109,0
198.115.23.216,1.96.194.188,0
161.69.48.219,161.69.45.5,0
147.201.242.118,65.203.36.80,0
147.201.242.118,65.203.36.80,0
198.88.218.136,198.88.219.48,0
43.139.101.129,1.37.232.241,0
5.231.18.206,108.5.94.97,0
28.112.177.42,1.96.167.122,0
66.106.221.1,113.158.146.128,0
126.125.31.121,111.205.228.195,0
210.112.61.56,210.29.63.204,0
116.164.69.9,3.237.56.99,0
66.106.221.1,113.158.146.128,0
73.240.167.159,216.30.76.240,0
43.43.40.185,139.146.24.194,0
161.69.48.219,161.69.45.5,0
61.207.116.65,67.231.121.76,0
15.85.7.153,153.193.143.109,0
43.43.40.185,139.146.24.194,0
198.115.23.216,1.96.194.188,0
66.106.221.1,113.158.146.128,0
66.106.221.1,113.158.146.128,0
66.247.110.226,198.49.139.185,0
199.49.244.127,215.164.114.132,0
29.164.17.22,131.155.156.28,0
66.106.221.1,113.158.146.128,0
120.164.189.126,1.96.167.79,0
66.106.221.1,113.158.146.128,0
152.2.1.20,0.0.0.0,0
43.139.101.99,1.147.57.36,0
161.69.48.219,161.69.45.5,0
15.85.7.153,153.193.143.109,0
216.40.221.113,104.239.143.204,0
120.164.189.126,1.96.167.79,0
96.201.247.194,207.97.241.46,0
120.164.189.126,1.96.167.79,0
74.83.94.173,5.252.102.151,0
69.95.34.87,118.36.218.115,0
128.84.240.56,107.28.20.112,0
130.77.108.237,198.75.188.132,0
15.85.7.153,153.193.143.109,0
138.137.144.150,35.240.203.209,0
128.25.162.152,1.96.167.54,0
176.207.240.14,75.89.167.213,0
66.106.221.1,113.158.146.128,0
138.137.144.150,35.240.203.209,0
138.137.144.150,35.240.203.209,0
128.25.162.152,1.96.167.54,0
161.69.48.219,161.69.45.5,0
168.51.17.184,65.252.56.206,0
128.84.81.28,1.39.9.202,0
157.14.51.193,1.80.165.132,0
207.136.150.222,1.96.166.199,0
153.193.46.115,142.98.162.113,0
66.106.221.1,113.158.146.128,0
103.135.118.128,183.178.168.20,0
28.82.49.198,1.96.167.230,0
132.38.107.9,35.240.203.254,0
114.241.91.28,1.153.64.19,0
153.193.121.58,43.147.252.86,0
90.10.108.198,111.205.228.124,0
15.85.7.153,153.193.143.109,0
161.69.48.219,161.69.45.5,0
220.115.6.184,67.231.126.171,0
43.43.40.185,139.146.24.194,0
43.139.101.168,137.182.215.62,0
43.43.40.185,139.146.24.194,0
153.193.46.115,142.98.162.113,0
43.43.40.185,139.146.24.194,0
43.43.40.185,139.146.24.194,0
111.38.0.94,73.240.167.253,0
43.43.40.185,139.146.24.194,0
35.240.203.213,135.185.205.237,0
73.240.167.159,216.30.76.240,0
43.43.40.185,139.146.24.194,0
198.88.219.22,198.88.218.136,0
15.85.7.153,153.193.143.109,0
161.69.48.219,161.69.45.5,0
50.27.230.102,55.232.227.235,0
43.43.40.185,139.146.24.194,0
35.240.203.213,135.185.205.237,0
43.43.40.185,139.146.24.194,0
66.106.221.1,113.158.146.128,0
43.139.101.8,1.150.171.21,0
43.235.36.182,1.108.198.120,0
35.240.203.213,135.185.205.237,0
143.126.107.199,35.240.203.247,0
146.0.211.141,198.66.31.170,0
198.88.218.136,198.88.219.113,0
43.43.40.185,139.146.24.194,0
66.106.221.1,113.158.146.128,0
198.88.218.136,198.88.219.113,0
43.43.40.185,139.146.24.194,0
198.88.218.136,198.88.219.48,0
198.54.233.201,208.163.38.186,0
153.193.46.115,142.98.162.113,0
35.240.203.213,135.185.205.237,0
161.69.48.219,161.69.45.5,0
35.240.203.213,135.185.205.237,0
73.235.196.188,67.231.126.191,0
104.239.230.189,130.77.108.9,0
111.38.0.94,73.240.167.253,0
66.170.189.100,130.77.108.51,0
15.85.7.153,153.193.143.109,0
66.106.221.1,113.158.146.128,0
207.138.63.133,1.96.166.199,0
66.106.221.1,113.158.146.128,0
140.158.105.113,153.193.47.50,0
153.193.46.115,142.98.162.113,0
15.85.7.153,153.193.143.109,0
66.170.189.100,130.77.108.51,0
35.240.203.214,195.163.82.217,0
161.69.48.219,161.69.45.5,0
198.88.219.22,198.88.218.136,0
111.38.0.94,73.240.167.253,0
120.147.9.72,1.96.167.17,0
43.139.101.12,1.12.38.67,0
153.193.46.115,142.98.162.113,0
158.10.87.86,3.253.33.212,0
43.145.204.176,153.193.46.81,0
43.145.146.140,153.193.46.231,0
198.54.233.233,208.163.38.184,0
214.104.165.248,35.240.203.196,0
201.113.119.5,137.182.32.246,0
15.85.7.153,153.193.143.109,0
203.142.200.33,1.102.87.242,0
66.106.221.1,113.158.146.128,0
66.106.221.1,113.158.146.128,0
161.69.48.219,161.69.45.5,0
198.88.219.22,198.88.218.136,0
147.154.211.31,1.96.167.9,0
35.240.203.254,187.76.96.245,0
198.115.23.216,1.96.194.188,0
153.193.46.115,142.98.162.113,0
204.212.125.18,3.238.214.250,0
66.100.252.4,211.106.239.58,0
35.240.203.254,187.76.96.245,0
66.100.252.4,211.106.239.58,0
35.13.155.122,111.205.228.252,0
103.140.112.6,104.128.1.247,0
43.252.225.104,43.23.96.195,0
15.85.7.153,153.193.143.109,0
73.240.167.159,216.30.76.240,0
221.46.220.126,74.79.109.168,0
217.82.199.139,43.252.224.142,0
161.69.48.219,161.69.45.5,0
207.152.32.141,1.96.167.40,0
158.10.87.86,3.253.33.212,0
153.193.46.115,142.98.162.113,0
122.159.126.83,1.102.127.50,0
43.252.225.104,43.23.96.195,0
182.198.229.240,216.40.216.155,0
198.115.23.216,1.96.194.188,0
128.29.86.201,1.96.167.250,0
1.122.254.121,68.122.169.193,0
161.69.48.219,161.69.45.5,0
112.108.248.228,1.96.167.240,0
153.193.46.115,142.98.162.113,0
172.178.178.242,43.21.200.144,0
43.252.225.104,43.23.96.195,0
208.184.14.93,210.29.63.115,0
204.212.125.18,3.238.214.250,0
198.115.23.216,1.96.194.188,0
66.106.221.1,113.158.146.128,0
161.69.48.219,161.69.45.5,0
210.112.61.56,210.29.63.204,0
153.193.46.115,142.98.162.113,0
66.106.221.1,113.158.146.128,0
119.233.252.31,1.96.166.173,0
43.252.225.104,43.23.96.195,0
107.78.105.11,198.85.16.237,0
161.69.48.219,161.69.45.5,0
114.16.65.18,1.96.246.4,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
50.158.196.96,1.102.46.208,0
153.193.46.115,142.98.162.113,0
107.78.105.11,198.85.16.237,0
107.78.105.11,198.85.16.237,0
184.3.160.71,67.207.172.127,0
43.252.225.104,43.23.96.195,0
198.115.23.216,1.96.194.188,0
161.69.48.219,161.69.45.5,0
5.231.18.218,207.136.84.130,0
69.21.123.73,139.184.23.201,0
146.24.203.220,43.11.88.90,0
85.93.10.178,111.205.25.243,0
43.252.225.104,43.23.96.195,0
146.2.215.129,195.108.250.105,0
114.12.214.36,1.96.167.240,0
146.2.215.129,139.184.23.157,0
217.82.199.139,43.252.224.142,0
29.173.251.23,216.40.216.156,0
5.231.18.218,207.136.84.130,0
161.69.48.219,161.69.45.5,0
198.115.23.216,1.96.194.188,0
73.240.167.159,216.30.76.240,0
43.252.225.104,43.23.96.195,0
128.59.1.109,1.96.166.184,0
158.10.87.86,3.253.33.212,0
161.69.48.219,161.69.45.5,0
43.139.101.143,5.240.144.4,0
15.121.196.240,137.161.118.112,0
207.136.189.178,1.96.167.9,0
43.252.225.104,43.23.96.195,0
68.126.221.101,142.158.40.160,0
146.2.215.78,121.176.167.173,0
155.182.3.97,3.40.141.102,0
161.69.48.219,161.69.45.5,0
199.66.76.254,93.85.149.85,0
67.144.242.20,144.190.131.11,0
107.164.135.251,107.29.248.193,0
67.144.242.20,144.190.131.11,0
15.24.159.15,114.193.226.239,0
201.184.86.5,102.6.158.179,0
43.43.40.240,139.178.84.175,0
182.198.229.238,67.231.121.64,0
15.85.7.153,153.193.143.109,0
67.144.242.20,144.190.131.11,0
199.83.154.250,199.107.9.69,0
100.126.5.22,122.21.24.204,0
128.25.162.152,1.96.167.54,0
161.69.48.219,161.69.45.5,0
100.126.5.22,122.21.24.204,0
158.10.87.86,3.253.33.212,0
199.66.76.254,93.85.149.85,0
214.104.165.248,35.240.203.196,0
15.85.7.153,153.193.143.109,0
73.240.167.159,216.30.76.240,0
100.126.5.22,122.21.24.204,0
100.126.5.22,122.21.24.204,0
67.144.242.20,144.190.131.11,0
214.104.165.252,35.240.203.196,0
43.139.96.13,5.240.144.4,0
161.69.48.219,161.69.45.5,0
100.126.5.22,122.21.24.204,0
199.66.76.254,93.85.149.85,0
43.146.51.190,153.193.46.134,0
43.139.101.138,1.2.47.183,0
100.126.5.22,122.21.24.204,0
111.205.228.188,101.40.81.31,0
198.115.23.216,1.96.194.188,0
111.205.228.188,101.40.81.31,0
69.94.52.111,94.112.230.148,0
15.85.7.153,153.193.143.109,0
153.193.46.115,142.98.162.113,0
39.198.14.21,1.108.198.108,0
68.126.220.210,123.201.103.176,0
147.201.244.128,216.212.191.118,0
100.126.5.22,122.21.24.204,0
220.144.109.246,129.136.245.213,0
43.145.146.140,153.193.46.231,0
198.115.23.216,1.96.194.188,0
199.66.76.254,93.85.149.85,0
161.69.48.219,161.69.45.5,0
43.139.101.173,1.38.59.94,0
220.27.80.207,43.43.40.28,0
15.85.7.153,153.193.143.109,0
153.193.46.115,142.98.162.113,0
114.12.214.36,1.96.167.240,0
103.190.50.19,77.185.99.196,0
103.190.50.19,77.185.99.196,0
108.5.96.69,1.96.167.202,0
153.193.46.115,142.98.162.113,0
139.146.145.60,35.240.203.196,0
94.128.191.94,153.193.46.39,0
103.190.50.19,77.185.99.196,0
161.69.48.219,161.69.45.5,0
103.190.50.19,77.185.99.196,0
108.5.96.69,1.96.167.202,0
103.190.50.19,77.185.99.196,0
68.176.247.109,157.53.7.48,0
103.190.50.19,77.185.99.196,0
108.5.96.69,1.96.167.202,0
111.205.228.223,89.174.229.137,0
220.27.80.236,43.43.40.45,0
43.147.206.86,198.87.232.85,0
15.85.7.153,153.193.143.109,0
67.144.242.20,144.190.131.11,0
139.146.145.58,35.240.203.196,0
139.146.145.58,35.240.203.196,0
67.144.242.20,144.190.131.11,0
153.193.46.115,73.1.63.16,0
161.69.48.219,161.69.45.5,0
67.144.242.20,144.190.131.11,0
73.240.167.159,216.30.76.240,0
221.195.231.34,71.28.215.214,0
43.202.166.189,153.193.46.84,0
108.5.96.69,1.96.167.202,0
199.141.19.90,122.154.153.172,0
68.82.186.173,153.192.243.230,0
67.144.242.20,144.190.131.11,0
153.193.46.115,73.1.63.16,0
69.41.150.92,111.205.213.240,0
67.144.242.20,144.190.131.11,0
183.210.218.86,198.97.104.93,0
100.126.5.22,122.21.24.204,0
67.144.242.20,144.190.131.11,0
15.85.7.153,153.193.143.109,0
67.144.242.5,139.227.225.89,0
67.144.242.5,139.227.225.89,0
161.69.48.219,161.69.45.5,0
67.144.242.5,139.227.225.89,0
146.2.213.2,130.84.183.242,0
67.144.242.5,139.227.225.89,0
113.159.132.29,1.108.204.191,0
147.101.42.142,135.154.85.220,0
111.66.11.9,157.53.7.4,0
15.85.7.153,153.193.143.109,0
43.252.225.104,43.23.96.195,0
113.148.76.81,1.96.193.165,0
161.69.48.219,161.69.45.5,0
104.134.30.76,215.151.207.178,0
157.37.136.138,198.85.16.237,0
36.143.122.78,1.96.245.23,0
74.77.55.145,43.21.218.147,0
177.77.167.218,77.185.99.74,0
177.77.167.218,77.185.99.74,0
177.77.167.218,77.185.99.74,0
65.143.109.124,198.88.219.49,0
216.55.110.125,43.11.88.90,0
108.27.115.30,1.96.167.37,0
15.85.7.153,153.193.143.109,0
177.77.167.218,77.185.99.74,0
147.101.42.142,135.154.85.220,0
43.252.225.104,43.23.96.195,0
119.229.96.167,1.96.167.26,0
161.69.48.219,161.69.45.5,0
73.240.167.159,216.30.76.240,0
146.46.210.216,204.113.145.129,0
157.10.184.222,5.185.130.48,0
15.85.7.153,153.193.143.109,0
204.202.140.5,1.96.167.79,0
90.10.108.198,111.205.228.124,0
67.144.242.20,144.190.131.11,0
67.144.242.20,144.190.131.11,0
5.231.18.218,207.136.84.130,0
101.10.101.240,121.13.49.174,0
101.10.101.240,121.13.49.174,0
161.69.48.219,161.69.45.5,0
146.2.215.129,214.19.247.192,0
147.225.95.249,43.43.40.170,0
67.144.242.20,144.190.131.11,0
100.126.5.175,184.98.227.105,0
67.144.242.20,144.190.131.11,0
67.144.242.20,144.190.131.11,0
67.144.242.20,144.190.131.11,0
128.25.162.152,1.96.167.54,0
15.85.7.153,153.193.143.109,0
15.85.7.153,153.193.143.109,0
101.10.101.240,121.13.49.174,0
101.10.101.240,121.13.49.174,0
161.69.48.219,161.69.45.5,0
216.18.218.229,153.193.42.12,0
5.231.18.218,207.136.84.130,0
43.53.103.148,127.151.147.147,0
43.53.103.148,127.151.147.147,0
146.2.212.117,139.16.85.56,0
216.1.40.181,93.145.255.38,0
108.27.115.30,1.96.167.37,0
15.85.7.153,153.193.143.109,0
43.139.101.140,1.34.110.241,0
66.71.252.51,104.209.100.69,0
108.27.115.30,1.96.167.37,0
161.69.48.219,161.69.45.5,0
216.18.218.229,153.193.42.12,0
69.199.36.233,209.184.84.245,0
101.10.101.240,121.13.49.174,0
101.10.101.240,121.13.49.174,0
5.231.81.82,10.77.95.205,0
199.121.73.108,212.85.75.226,0
216.1.40.181,93.145.255.38,0
199.121.73.108,212.85.75.226,0
5.231.81.82,10.77.95.205,0
73.240.167.159,216.30.76.240,0
220.144.109.246,129.136.245.213,0
43.139.101.118,1.2.54.84,0
15.85.7.153,153.193.143.109,0
5.231.81.82,10.77.95.205,0
161.69.48.219,161.69.45.5,0
61.207.118.73,67.231.114.165,0
5.231.81.82,10.77.95.205,0
66.106.221.1,126.103.252.33,0
120.164.189.126,1.96.167.79,0
66.106.221.1,126.103.252.33,0
5.231.81.82,10.77.95.205,0
216.1.40.181,93.145.255.38,0
5.231.81.82,10.77.95.205,0
146.2.214.223,139.229.224.83,0
216.1.40.181,93.145.255.38,0
15.85.7.153,153.193.143.109,0
146.24.203.220,43.11.88.90,0
161.69.48.219,161.69.45.5,0
112.108.255.205,1.96.167.230,0
83.40.82.31,137.35.135.79,0
198.115.23.216,1.96.194.188,0
107.164.156.148,3.255.85.173,0
107.164.156.148,3.255.85.173,0
184.21.144.173,211.106.242.76,0
15.85.7.153,153.193.143.109,0
161.69.48.219,161.69.45.5,0
64.120.63.233,73.0.77.69,0
198.115.23.216,1.96.194.188,0
120.164.189.126,1.96.167.79,0
39.181.250.54,1.111.153.86,0
107.78.196.47,198.85.16.224,0
15.85.7.153,153.193.143.109,0
216.55.110.125,153.193.154.70,0
216.18.218.229,153.193.42.12,0
161.69.48.219,161.69.45.5,0
120.164.189.126,1.96.167.79,0
198.115.23.216,1.96.194.188,0
15.85.7.153,153.193.143.109,0
198.88.219.48,198.88.218.136,0
73.192.181.9,111.205.153.111,0
66.238.19.22,111.205.121.228,0
198.115.23.216,1.96.194.188,0
198.88.218.136,198.88.219.48,0
43.150.166.172,216.13.170.204,0
161.69.48.219,161.69.45.5,0
139.196.19.91,102.0.192.201,0
221.112.135.201,100.66.56.122,0
67.144.242.20,144.190.131.11,0
221.112.135.201,100.66.56.122,0
69.26.86.115,29.175.227.175,0
43.146.51.190,153.193.46.134,0
67.144.242.20,144.190.131.11,0
140.78.238.101,35.240.203.240,0
221.112.135.201,100.66.56.122,0
15.85.7.153,153.193.143.109,0
153.193.46.115,73.1.63.16,0
67.144.242.20,144.190.131.11,0
161.69.48.219,161.69.45.5,0
199.121.73.59,117.172.237.219,0
198.115.23.216,1.96.194.188,0
221.112.135.201,100.66.56.122,0
50.25.212.233,1.102.110.55,0
216.192.233.22,214.84.38.105,0
144.89.206.53,1.65.84.204,0
67.144.242.20,144.190.131.11,0
43.150.166.172,216.13.170.204,0
216.192.233.22,214.84.38.105,0
73.240.167.159,216.30.76.240,0
67.144.242.20,144.190.131.11,0
144.89.206.53,1.65.84.204,0
67.144.242.20,144.190.131.11,0
157.14.29.231,201.197.216.118,0
101.10.101.240,121.13.49.174,0
65.13.75.195,35.240.212.249,0
197.100.173.241,1.124.116.237,0
123.195.96.219,145.103.242.227,0
15.85.7.153,153.193.143.109,0
161.69.48.219,161.69.45.5,0
43.150.166.172,216.13.170.204,0
75.49.221.242,5.252.90.210,0
198.115.23.216,1.96.194.188,0
43.139.101.112,1.154.10.132,0
15.85.7.153,153.193.143.109,0
43.139.101.112,1.154.10.132,0
101.10.101.240,121.13.49.174,0
43.150.166.172,216.13.170.204,0
161.69.48.219,161.69.45.5,0
216.192.233.22,214.106.229.38,0
198.115.23.216,1.96.194.188,0
43.36.34.133,11.70.16.0,0
