"","ow","n_good","n_evil","p_good","p_evil","n_fwd","n_div","p_fwd","p_div","n_tp","n_fp","tpr","fpr","log2n","log2m","t"
"707",1219,13187,3197,0.80487060546875,0.19512939453125,13253,3131,0.80889892578125,0.19110107421875,3131,0,0.979355645918048,0,24,14,128
"708",1220,13133,3251,0.80157470703125,0.19842529296875,13189,3195,0.80499267578125,0.19500732421875,3195,0,0.982774530913565,0,24,14,128
"709",1221,13094,3290,0.7991943359375,0.2008056640625,13157,3227,0.80303955078125,0.19696044921875,3227,0,0.980851063829787,0,24,14,128
"710",1222,13121,3263,0.80084228515625,0.19915771484375,13208,3176,0.80615234375,0.19384765625,3176,0,0.973337419552559,0,24,14,128
"711",1223,13176,3208,0.80419921875,0.19580078125,13241,3143,0.80816650390625,0.19183349609375,3138,5,0.978179551122195,0.000379477838494232,24,14,128
"712",1224,13100,3284,0.799560546875,0.200439453125,13170,3214,0.8038330078125,0.1961669921875,3214,0,0.978684531059683,0,24,14,128
"713",1225,13159,3225,0.80316162109375,0.19683837890625,13236,3148,0.807861328125,0.192138671875,3148,0,0.976124031007752,0,24,14,128
"714",1226,13041,3343,0.79595947265625,0.20404052734375,13101,3283,0.79962158203125,0.20037841796875,3283,0,0.982052049057733,0,24,14,128
"715",1227,13103,3281,0.79974365234375,0.20025634765625,13170,3214,0.8038330078125,0.1961669921875,3214,0,0.97957939652545,0,24,14,128
"716",1228,13141,3243,0.80206298828125,0.19793701171875,13223,3161,0.80706787109375,0.19293212890625,3161,0,0.974714770274437,0,24,14,128
"717",1229,13080,3304,0.79833984375,0.20166015625,13154,3230,0.8028564453125,0.1971435546875,3230,0,0.977602905569007,0,24,14,128
"718",1230,13048,3336,0.79638671875,0.20361328125,13129,3255,0.80133056640625,0.19866943359375,3255,0,0.975719424460432,0,24,14,128
"719",1231,13042,3342,0.7960205078125,0.2039794921875,13095,3289,0.79925537109375,0.20074462890625,3289,0,0.984141232794734,0,24,14,128
"720",1232,13139,3245,0.80194091796875,0.19805908203125,13196,3188,0.805419921875,0.194580078125,3188,0,0.982434514637904,0,24,14,128
"721",1233,13136,3248,0.8017578125,0.1982421875,13210,3174,0.8062744140625,0.1937255859375,3174,0,0.977216748768473,0,24,14,128
"722",1234,13110,3274,0.8001708984375,0.1998291015625,13167,3217,0.80364990234375,0.19635009765625,3217,0,0.982590103848503,0,24,14,128
"723",1235,13155,3229,0.80291748046875,0.19708251953125,13221,3163,0.80694580078125,0.19305419921875,3163,0,0.979560235366987,0,24,14,128
"724",1236,13109,3275,0.80010986328125,0.19989013671875,13161,3223,0.80328369140625,0.19671630859375,3223,0,0.98412213740458,0,24,14,128
"725",1237,13155,3229,0.80291748046875,0.19708251953125,13228,3156,0.807373046875,0.192626953125,3156,0,0.977392381542273,0,24,14,128
"726",1238,13092,3292,0.799072265625,0.200927734375,13160,3224,0.80322265625,0.19677734375,3224,0,0.979343863912515,0,24,14,128
"727",1239,13130,3254,0.8013916015625,0.1986083984375,13201,3183,0.80572509765625,0.19427490234375,3183,0,0.978180700676091,0,24,14,128
"728",1240,13134,3250,0.8016357421875,0.1983642578125,13202,3182,0.8057861328125,0.1942138671875,3182,0,0.979076923076923,0,24,14,128
"729",1241,13098,3286,0.7994384765625,0.2005615234375,13161,3223,0.80328369140625,0.19671630859375,3223,0,0.980827754108338,0,24,14,128
"730",1242,13085,3299,0.79864501953125,0.20135498046875,13144,3240,0.80224609375,0.19775390625,3240,0,0.982115792664444,0,24,14,128
"731",1243,13061,3323,0.79718017578125,0.20281982421875,13129,3255,0.80133056640625,0.19866943359375,3255,0,0.979536563346374,0,24,14,128
"732",1244,13167,3217,0.80364990234375,0.19635009765625,13246,3138,0.8084716796875,0.1915283203125,3138,0,0.975442959278831,0,24,14,128
"733",1245,13052,3332,0.796630859375,0.203369140625,13114,3270,0.8004150390625,0.1995849609375,3270,0,0.981392557022809,0,24,14,128
"734",1246,13174,3210,0.8040771484375,0.1959228515625,13244,3140,0.808349609375,0.191650390625,3140,0,0.978193146417445,0,24,14,128
"735",1247,13080,3304,0.79833984375,0.20166015625,13153,3231,0.80279541015625,0.19720458984375,3231,0,0.977905569007264,0,24,14,128
"736",1248,13175,3209,0.80413818359375,0.19586181640625,13242,3142,0.8082275390625,0.1917724609375,3142,0,0.97912122156435,0,24,14,128
"737",1249,13132,3252,0.801513671875,0.198486328125,13203,3181,0.80584716796875,0.19415283203125,3181,0,0.978167281672817,0,24,14,128
"738",1250,13028,3356,0.795166015625,0.204833984375,13092,3292,0.799072265625,0.200927734375,3292,0,0.980929678188319,0,24,14,128
"739",1251,13077,3307,0.79815673828125,0.20184326171875,13152,3232,0.802734375,0.197265625,3232,0,0.977320834593287,0,24,14,128
"740",1252,13115,3269,0.80047607421875,0.19952392578125,13184,3200,0.8046875,0.1953125,3200,0,0.978892627714897,0,24,14,128
"741",1253,13080,3304,0.79833984375,0.20166015625,13138,3246,0.8018798828125,0.1981201171875,3242,4,0.981234866828087,0.000305810397553517,24,14,128
"742",1254,12997,3387,0.79327392578125,0.20672607421875,13060,3324,0.797119140625,0.202880859375,3324,0,0.981399468556244,0,24,14,128
"743",1255,13007,3377,0.79388427734375,0.20611572265625,13080,3304,0.79833984375,0.20166015625,3304,0,0.978383180337578,0,24,14,128
"744",1256,13073,3311,0.79791259765625,0.20208740234375,13138,3246,0.8018798828125,0.1981201171875,3246,0,0.980368468740562,0,24,14,128
"745",1257,12964,3420,0.791259765625,0.208740234375,13018,3366,0.7945556640625,0.2054443359375,3366,0,0.984210526315789,0,24,14,128
"746",1258,13184,3200,0.8046875,0.1953125,13243,3141,0.80828857421875,0.19171142578125,3141,0,0.9815625,0,24,14,128
"747",1259,13133,3251,0.80157470703125,0.19842529296875,13188,3196,0.804931640625,0.195068359375,3196,0,0.983082128575823,0,24,14,128
"748",1260,13071,3313,0.79779052734375,0.20220947265625,13123,3261,0.80096435546875,0.19903564453125,3261,0,0.984304255961364,0,24,14,128
"749",1261,12990,3394,0.7928466796875,0.2071533203125,13074,3310,0.7979736328125,0.2020263671875,3310,0,0.975250441956394,0,24,14,128
"750",1262,13036,3348,0.795654296875,0.204345703125,13109,3275,0.80010986328125,0.19989013671875,3275,0,0.978195937873357,0,24,14,128
"751",1263,13217,3167,0.80670166015625,0.19329833984375,13268,3116,0.809814453125,0.190185546875,3116,0,0.983896431954531,0,24,14,128
"752",1264,13104,3280,0.7998046875,0.2001953125,13167,3217,0.80364990234375,0.19635009765625,3217,0,0.980792682926829,0,24,14,128
"753",1265,13144,3240,0.80224609375,0.19775390625,13223,3161,0.80706787109375,0.19293212890625,3161,0,0.975617283950617,0,24,14,128
"754",1266,13162,3222,0.8033447265625,0.1966552734375,13238,3146,0.8079833984375,0.1920166015625,3146,0,0.9764121663563,0,24,14,128
"755",1267,13059,3325,0.79705810546875,0.20294189453125,13123,3261,0.80096435546875,0.19903564453125,3261,0,0.980751879699248,0,24,14,128
"756",1268,13021,3363,0.79473876953125,0.20526123046875,13094,3290,0.7991943359375,0.2008056640625,3290,0,0.978293190603628,0,24,14,128
"757",1269,13039,3345,0.79583740234375,0.20416259765625,13099,3285,0.79949951171875,0.20050048828125,3285,0,0.982062780269058,0,24,14,128
"758",1270,13148,3236,0.802490234375,0.197509765625,13220,3164,0.806884765625,0.193115234375,3164,0,0.977750309023486,0,24,14,128
"759",1271,13168,3216,0.8037109375,0.1962890625,13228,3156,0.807373046875,0.192626953125,3156,0,0.98134328358209,0,24,14,128
"760",1272,13152,3232,0.802734375,0.197265625,13220,3164,0.806884765625,0.193115234375,3164,0,0.978960396039604,0,24,14,128
"761",1273,13059,3325,0.79705810546875,0.20294189453125,13122,3262,0.8009033203125,0.1990966796875,3262,0,0.981052631578947,0,24,14,128
"762",1274,13148,3236,0.802490234375,0.197509765625,13201,3183,0.80572509765625,0.19427490234375,3183,0,0.983621755253399,0,24,14,128
"763",1275,13159,3225,0.80316162109375,0.19683837890625,13221,3163,0.80694580078125,0.19305419921875,3163,0,0.98077519379845,0,24,14,128
"764",1276,13086,3298,0.7987060546875,0.2012939453125,13145,3239,0.80230712890625,0.19769287109375,3239,0,0.982110369921164,0,24,14,128
"765",1277,13171,3213,0.80389404296875,0.19610595703125,13243,3141,0.80828857421875,0.19171142578125,3141,0,0.977591036414566,0,24,14,128
"766",1278,13120,3264,0.80078125,0.19921875,13193,3191,0.80523681640625,0.19476318359375,3191,0,0.977634803921569,0,24,14,128
"767",1279,13027,3357,0.79510498046875,0.20489501953125,13101,3283,0.79962158203125,0.20037841796875,3283,0,0.977956508787608,0,24,14,128
"768",1280,13140,3244,0.802001953125,0.197998046875,13207,3177,0.80609130859375,0.19390869140625,3177,0,0.979346485819975,0,24,14,128
"769",1281,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"770",1282,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"771",1283,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"772",1284,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"773",1285,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"774",1286,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"775",1287,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"776",1288,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"777",1289,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"778",1290,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"779",1291,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"780",1292,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"781",1293,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"782",1294,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"783",1295,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"784",1296,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"785",1297,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"786",1298,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"787",1299,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"788",1300,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"789",1301,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"790",1302,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"791",1303,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"792",1304,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"793",1305,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"794",1306,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"795",1307,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"796",1308,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"797",1309,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"798",1310,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"799",1311,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"800",1312,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"801",1313,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"802",1314,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"803",1315,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"804",1316,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"805",1317,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"806",1318,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"807",1319,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"808",1320,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"809",1321,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"810",1322,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"811",1323,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"812",1324,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"813",1325,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"814",1326,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"815",1327,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"816",1328,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"817",1329,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"818",1330,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"819",1331,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"820",1332,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"821",1333,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"822",1334,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"823",1335,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"824",1336,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"825",1337,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"826",1338,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"827",1339,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"828",1340,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"829",1341,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"830",1342,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"831",1343,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"832",1344,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"833",1345,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"834",1346,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"835",1347,16384,0,1,0,16382,2,0.9998779296875,0.0001220703125,0,2,NA,0.0001220703125,24,14,128
"836",1348,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"837",1349,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"838",1350,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"839",1351,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"840",1352,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"841",1353,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"842",1354,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"843",1355,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"844",1356,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"845",1357,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"846",1358,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"847",1359,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"848",1360,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"849",1361,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"850",1362,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"851",1363,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"852",1364,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"853",1365,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"854",1366,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"855",1367,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"856",1368,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"857",1369,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"858",1370,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"859",1371,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"860",1372,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"861",1373,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"862",1374,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"863",1375,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"864",1376,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"865",1377,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"866",1378,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"867",1379,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"868",1380,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"869",1381,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"870",1382,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"871",1383,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"872",1384,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"873",1385,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"874",1386,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"875",1387,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"876",1388,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"877",1389,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"878",1390,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"879",1391,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"880",1392,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"881",1393,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"882",1394,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"883",1395,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"884",1396,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"885",1397,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"886",1398,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"887",1399,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"888",1400,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"889",1401,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"890",1402,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"891",1403,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"892",1404,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"893",1405,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"894",1406,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"895",1407,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"896",1408,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"897",1409,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"898",1410,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"899",1411,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"900",1412,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"901",1413,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"902",1414,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"903",1415,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"904",1416,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"905",1417,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"906",1418,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"907",1419,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"908",1420,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"909",1421,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"910",1422,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"911",1423,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"912",1424,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"913",1425,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"914",1426,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"915",1427,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"916",1428,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"917",1429,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"918",1430,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"919",1431,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"920",1432,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"921",1433,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"922",1434,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"923",1435,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"924",1436,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"925",1437,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"926",1438,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"927",1439,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"928",1440,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"929",1441,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"930",1442,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"931",1443,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"932",1444,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"933",1445,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"934",1446,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"935",1447,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"936",1448,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"937",1449,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"938",1450,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"939",1451,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"940",1452,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"941",1453,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"942",1454,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"943",1455,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"944",1456,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"945",1457,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"946",1458,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"947",1459,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"948",1460,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"949",1461,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"950",1462,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"951",1463,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"952",1464,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"953",1465,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"954",1466,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"955",1467,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"956",1468,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"957",1469,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"958",1470,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"959",1471,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"960",1472,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"961",1473,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"962",1474,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"963",1475,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"964",1476,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"965",1477,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"966",1478,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"967",1479,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"968",1480,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"969",1481,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"970",1482,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"971",1483,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"972",1484,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"973",1485,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"974",1486,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"975",1487,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"976",1488,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"977",1489,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"978",1490,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"979",1491,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"980",1492,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"981",1493,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"982",1494,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"983",1495,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"984",1496,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"985",1497,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"986",1498,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"987",1499,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"988",1500,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"989",1501,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"990",1502,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"991",1503,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"992",1504,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"993",1505,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"994",1506,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"995",1507,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"996",1508,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"997",1509,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"998",1510,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"999",1511,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1000",1512,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1001",1513,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1002",1514,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1003",1515,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1004",1516,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1005",1517,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1006",1518,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1007",1519,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1008",1520,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1009",1521,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1010",1522,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1011",1523,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1012",1524,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1013",1525,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
